0,1
COc1ccc(-c2ccccc2CN(C(=O)c2ccc(-c3ccc(C#N)cc3)o2)c2ccc(N3CCNCC3)cc2)cn1,1
COc1ccccc1-c1ccccc1CN(C(=O)c1ccc(-c2ccc(C#N)cc2)o1)c1ccc(N2CCNCC2)cc1,1
COc1ccncc1-c1ncccc1CN(C(=O)c1ccc(-c2ccc(C#N)cc2)o1)c1ccc(N2CCNCC2)cc1,1
COc1cncc(-c2ccccc2CN(C(=O)c2ccc(-c3ccc(C#N)cc3)o2)c2ccc(N3CCNCC3)cc2)c1,1
COc1ncc(-c2ccccc2CN(C(=O)c2ccc(-c3ccc(C#N)cc3)o2)c2ccc(N3CCNCC3)cc2)cn1,1
Cc1cccc(C)c1-c1ccccc1CN(C(=O)c1ccc(-c2ccc(C#N)cc2)o1)c1ccc(N2CCNCC2)cc1,1
Cc1ccccc1-c1ccccc1CN(C(=O)c1ccc(-c2ccc(C#N)cc2)o1)c1ccc(N2CCNCC2)cc1,1
Cc1noc(C)c1-c1ccccc1CN(C(=O)c1ccc(-c2ccc(C#N)cc2)o1)c1ccc(N2CCNCC2)cc1,1
N#Cc1ccc(-c2ccc(C(=O)N(Cc3ccccc3-c3cccc(C#N)c3)c3ccc(N4CCNCC4)cc3)o2)cc1,1
N#Cc1ccc(-c2ccc(C(=O)N(Cc3ccccc3-c3ccccc3)c3ccc(N4CCNCC4)cc3)o2)cc1,1
N#Cc1ccc(-c2ccc(C(=O)N(Cc3ccccc3-c3ccccc3)c3ccc(N4CCNCC4)cc3)o2)cn1,1
N#Cc1ccc(-c2ccc(C(=O)N(Cc3ccccc3-c3ccccc3F)c3ccc(N4CCNCC4)cc3)o2)cc1,1
N#Cc1ccc(-c2ccc(C(=O)N(Cc3ccccc3-c3ccccn3)c3ccc(N4CCNCC4)cc3)o2)cc1,1
N#Cc1ccc(-c2ccc(C(=O)N(Cc3ccccc3-c3cccnc3)c3ccc(N4CCNCC4)cc3)o2)cn1,1
N#Cc1ccc(-c2ccc(C(=O)N(Cc3ccccc3-c3ccncc3)c3ccc(N4CCNCC4)cc3)o2)cc1,1
N#Cc1ccc(-c2ccc(C(=O)N(Cc3ccccc3-c3cncnc3)c3ccc(N4CCNCC4)cc3)o2)cc1,1
COc1cc(-c2ccccc2CN(C(=O)c2ccc(-c3ccc(C#N)cc3)o2)c2ccc(N3CCNCC3)cc2)ccn1,1
COc1cccc(-c2ccccc2CN(C(=O)c2ccc(-c3ccc(C#N)cc3)o2)c2ccc(N3CCNCC3)cc2)c1,1
COc1ccccc1-c1ncccc1CN(C(=O)c1ccc(-c2ccc(C#N)cc2)o1)c1ccc(N2CCNCC2)cc1,1
COc1ccncc1-c1ccccc1CN(C(=O)c1ccc(-c2ccc(C#N)cc2)o1)c1ccc(N2CCNCC2)cc1,1
N#Cc1ccc(-c2ccc(C(=O)N(Cc3ccccc3-c3ccc(C#N)cc3)c3ccc(N4CCNCC4)cc3)o2)cc1,1
N#Cc1ccc(-c2ccc(C(=O)N(Cc3ccccc3-c3cccnc3)c3ccc(N4CCNCC4)cc3)o2)cc1,1
CC(=O)c1ccc(-c2cc(-c3cc4c([nH]3)CCNC4=O)ccn2)cc1,1
COc1ccc(-c2cc(-c3cc4c([nH]3)CCNC4=O)ccn2)cc1,1
N#Cc1ccc(-c2cc(-c3cc4c([nH]3)CCNC4=O)ccn2)cc1,1
Nc1ccc(-c2cc(-c3cc4c([nH]3)CCNC4=O)ccn2)cc1,1
O=C1NCCc2[nH]c(-c3ccnc(-c4ccc(C(F)(F)F)cc4)c3)cc21,1
O=C1NCCc2[nH]c(-c3ccnc(-c4ccc(Cl)cc4)c3)cc21,1
O=C1NCCc2[nH]c(-c3ccnc(-c4ccc(F)cc4)c3)cc21,1
O=C1NCCc2[nH]c(-c3ccnc(-c4ccc(O)cc4)c3)cc21,1
O=C1NCCc2[nH]c(-c3ccnc(-c4ccccc4)c3)cc21,1
O=C(O)c1ccc(-c2cc(-c3cc4c([nH]3)CCNC4=O)ccn2)cc1,1
O=C1NCCc2[nH]c(-c3ccnc(-c4ccncc4)c3)cc21,1
NC(=O)c1cnc(NC2CCNCC2)c2nc(-c3ccc(Cl)cc3)cn12,1
NC(=O)c1cnc(N[C@H]2CC[C@H](N)CC2)c2nc(-c3ccc(Cl)cc3)cn12,1
CN[C@H]1CC[C@H](Nc2ncc(C(N)=O)n3cc(-c4ccc(Cl)cc4)nc23)CC1,1
NC(=O)c1cnc(N[C@H]2CCCNC2)c2nc(-c3ccc(Cl)cc3)cn12,1
NC(=O)c1cnc(N[C@H]2CCCNC2)c2nc(-c3ccc(F)cc3)cn12,1
NC(=O)c1cnc(N[C@H]2CC[C@@H](N)CC2)c2nc(-c3ccc(Cl)cc3)cn12,1
O=C1NCCCc2[nH]c3c(ccc4cnc(-c5cncc(OCCN6CCOCC6)c5)cc43)c21,1
O=C1NCCc2[nH]c3c(ccc4cnc(-c5cncc(OCCN6CCOCC6)c5)cc43)c21,1
O=C1NCc2[nH]c3c(ccc4cnc(-c5cncc(OCCN6CCOCC6)c5)cc43)c21,1
COCCOc1cncc(-c2cc3c(ccc4c5c([nH]c43)CCCNC5=O)cn2)c1,1
COCCOc1cncc(-c2cc3c(ccc4c5c([nH]c43)CCNC5=O)cn2)c1,1
COCCOc1cncc(-c2cc3c(ccc4c5c([nH]c43)CNC5=O)cn2)c1,1
CN1CC2(CNC(=O)c3c2[nH]c2c3CCc3cnc(-c4ccc(F)nc4)cc3-2)C1,1
O=C1NCC2(CC2)c2[nH]c3c(c21)CCc1cnc(-c2ccc(F)nc2)cc1-3,1
O=C1NCC2(CC2)c2[nH]c3c(c21)CCc1cnc(-c2cccc(F)c2)cc1-3,1
O=C1NCC2(CNC2)c2[nH]c3c(c21)CCc1cnc(-c2cccc(F)c2)cc1-3,1
CN1CC2(CNC(=O)c3c2[nH]c2c3CCc3cnc(-c4cccc(F)c4)cc3-2)C1,1
Cc1ccc(-c2ccc3nccc(Nc4ccc(C#N)cc4)c3c2)cc1,0
Cc1ccc(-c2ccc3nccc(Nc4ccc(O)cc4)c3c2)cc1,0
N#Cc1ccc(Nc2ccnc3ccc(-c4ccc(Cl)cc4)cc23)cc1,0
O=C(O)c1ccc(Nc2ccnc3ccc(-c4ccc(Cl)cc4)cc23)cc1,0
Oc1ccc(Nc2ccnc3ccc(-c4ccc(Cl)cc4)cc23)cc1,0
COc1ccccc1-c1ccc2c(ccc3sc4c(c32)NC[C@@H](C)NC4=O)n1,1
C[C@@H]1CNc2c(sc3ccc4nc(-c5ccccc5F)ccc4c23)C(=O)N1,1
Cc1ccncc1-c1ccc2c(ccc3sc4c(c32)NC[C@@H](C)NC4=O)n1,1
Cc1ccccc1-c1ccc2c(ccc3sc4c(c32)NC[C@@H](C)NC4=O)n1,1
CC(C)N(C(=O)Nc1ccc2nc(-c3ccco3)c(-c3ccco3)nc2c1)C(C)C,1
CCN(CC)C(=O)Nc1ccc2nc(-c3ccco3)c(-c3ccco3)nc2c1,1
CN(C)C(=O)Nc1ccc2nc(-c3ccco3)c(-c3ccco3)nc2c1,1
CCCNC[C@@H]1CNc2c(sc3ccc(OC)cc23)C(=O)N1,1
CCNC[C@@H]1CNc2c(sc3ccc(OC)cc23)C(=O)N1,0
COc1ccc2sc3c(c2c1)NC[C@@H](CNCc1ccccc1)NC3=O,0
CNCC1Cc2c([nH]c3ccc(C(=O)Nc4nccs4)cc23)C(=O)N1,1
NCC1Cc2c([nH]c3ccc(C(=O)Nc4nccs4)cc23)C(=O)N1,1
O=C(Nc1nccs1)c1ccc2[nH]c3c(c2c1)CC(CO)NC3=O,1
COc1ccc(C(=O)Nc2n[nH]c3ccc(-c4cn(Cc5ccccc5)nn4)cc23)cc1OC,1
O=C(Nc1n[nH]c2ccc(-c3cn(Cc4ccccc4)nn3)cc12)c1cccc(F)c1,1
O=C(Nc1n[nH]c2ccc(-c3cn(Cc4ccccc4)nn3)cc12)c1ccccc1,1
N#Cc1ccc(-c2ccc(C(=O)N(Cc3ccccn3)c3ccc(N4CCNCC4)cc3)o2)cc1,1
Cc1cccc(CN(C(=O)c2ccc(-c3ccc(C#N)cc3)o2)c2ccc(N3CCNCC3)cc2)n1,1
O=C(c1ccc(-c2ccc(Cl)cc2)o1)N(Cc1ccccn1)c1ccc(N2CCNCC2)cc1,1
O=C(NC1CC1)c1ccc(-c2cc(-c3cc4c([nH]3)CCNC4=O)ccn2)cc1,1
O=C(NC1CCCC1)c1ccc(-c2cc(-c3cc4c([nH]3)CCNC4=O)ccn2)cc1,1
O=C(NC1CCCCC1)c1ccc(-c2cc(-c3cc4c([nH]3)CCNC4=O)ccn2)cc1,1
O=C(Nc1cc(-c2cc3c([nH]2)C2(CCCNC2)CNC3=O)ccn1)c1ccccn1,1
O=C(Nc1cc(-c2cc3c([nH]2)C2(CCNC2)CNC3=O)ccn1)c1ccccn1,1
O=C(Nc1cc(-c2cc3c([nH]2)C2(CCNCC2)CNC3=O)ccn1)c1ccccn1,1
C=CCC1=C(C)[C@@H](OC(=O)[C@@H]2[C@@H](C=C(C)C)C2(C)C)CC1=O,0
C=CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O,0
CC(C)=CCC/C(C)=C/CO,0
CC(C)=CCC/C(C)=C\CO,0
CC(Nc1c(Nc2ccncc2)c(=O)c1=O)c1ccc(F)cc1,1
CC(Nc1c(Nc2ccncc2)c(=O)c1=O)c1ccc(O)cc1,1
CCCc1cnc(N)c(CNC(=S)Nc2ccc(NC(=O)OC(C)(C)C)cc2)n1,1
CCc1cnc(N)c(CNC(=S)Nc2ccc(NC(=O)OC(C)(C)C)cc2)n1,1
CCOC(=O)C(C)Oc1ccc(Oc2nc3ccc(Cl)cc3o2)cc1,0
CCOC(=O)[C@H](C)Oc1ccc(Oc2nc3ccc(Cl)cc3o2)cc1,0
CCc1c(N[C@H]2CC[C@H](N)CC2)nc2ccnn2c1Nc1ccc(F)c(Cl)c1,1
CCCc1c(N[C@H]2CC[C@H](N)CC2)nc2ccnn2c1Nc1ccc(F)c(Cl)c1,1
CN1CC2(CNC(=O)c3c4c(n(C)c32)-c2cc(-c3ccccc3F)ncc2CC4)C1,1
Cn1c2c(c3c1C1(CNC1)CNC3=O)CCc1cnc(-c3ccccc3F)cc1-2,1
COc1ccc(-n2cc(-c3ccc4c(c3)C(=O)NCCC4)c(N)n2)cc1,1
COc1ccc(-n2cc(-c3ccc4c(c3)C(=O)NCC4)c(N)n2)cc1,1
Cc1cccc(NC(=S)NCc2nc(Cl)cnc2N)c1,1
Nc1ncc(Cl)nc1CNC(=S)Nc1cccc(Cl)c1,0
Clc1ccc(-c2ccc(-c3nccn3-c3ccc(-c4ccncc4)cc3)o2)cc1,1
Clc1ccc(-c2ccc(-c3nccn3-c3ccc(-c4cccnc4)cc3)o2)cc1,1
O=C(Nc1cccnc1)c1ccc2cc3n(c2c1)CCNC3=O,1
O=C(Nc1cccnc1)c1ccc2cc3n(c2c1)CCCNC3=O,1
O=C(OCCCCCOC(=O)c1ccccc1)c1ccccc1,0
O=C(OCCCCCCOC(=O)c1ccccc1)c1ccccc1,0
O=C1NCC2(CCNCC2)c2[nH]c(-c3ccnc(NC(=O)c4cccc5ccccc45)c3)cc21,1
O=C1NCC2(CCCNC2)c2[nH]c(-c3ccnc(NC(=O)c4cccc5ccccc45)c3)cc21,1
O=C1NCCc2[nH]c(-c3ccnc(/C=C/c4ccccc4)c3)cc21,1
O=C1NCCc2[nH]c(-c3ccnc(C=Cc4ccccc4)c3)cc21,1
Brc1ccc(Oc2ccccc2)cc1,0
C1N2CN3CN1CN(C2)C3,0
C=C(C)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0
C=C(C)C(=O)O[Sn](CCCC)(CCCC)CCCC,0
C=C1CC[C@@H]2[C@@]3(C)CCCC(C)(C)[C@@H]3CC[C@@]2(C)[C@@H]1CC(O)C1=CC(=O)OC1O,0
C=CC(=O)NCNC(=O)C=C,0
C=CC1(C)OC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,0
CC(=O)NC1(c2cccc(F)c2)CCN(CC[C@@]2(c3ccc(Cl)c(Cl)c3)CN(c3ccccc3)C(=O)CO2)CC1.O=C(O)CCC(=O)O,0
CC(=O)OCC(COC(C)=O)OC(C)=O,0
CC(=O)OC[C@H]1O[C@H](O[C@]2(COC(C)=O)O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@@H]2OC(C)=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,0
CC(=O)c1ccc(-c2ccc(Nc3c(C)c(N[C@H]4CCCNC4)nc4ccnn34)cc2)s1,1
CC(C)(C)C(O)C(Oc1ccc(Cl)cc1)n1cncn1,0
CC(C)(C)OC(=O)Nc1ccc(N/C(=N/C(=O)c2ccccc2)NCc2nc(Cl)cnc2N)cc1,0
CC(C)(C)OOC(C)(C)CCC(C)(C)OOC(C)(C)C,0
CC(C)(C)c1ccccc1O,0
CC(C)(OOC(C)(C)c1ccccc1)c1ccccc1,0
CC(C)C(=O)OCC(C)(C)C(OC(=O)C(C)C)C(C)C,0
CC(C)N(C(=O)COc1nnc(C(F)(F)F)s1)c1ccc(F)cc1,0
CC(C)N1C(=O)N(c2ccccc2)CSC1=NC(C)(C)C,0
CC(C)N1C(=O)c2ccccc2NS1(=O)=O,0
CC(C)NCC(O)c1ccc(O)c(O)c1,0
CC(C)OP(=S)(OC(C)C)SCCNS(=O)(=O)c1ccccc1,0
CC(C)OP(C)(=O)OC(C)C,0
CC(C)Oc1cccc(NC(=O)c2ccccc2C(F)(F)F)c1,0
CC(C1CC1)C(O)(Cn1cncn1)c1ccc(Cl)cc1,0
CC(Cl)(Cl)C(=O)O,0
CC(N)=O,0
CC(Nc1c(Nc2ccncc2)c(=O)c1=O)c1cccc(NS(C)(=O)=O)c1,0
CC(O)CCO,0
CC(Oc1ccc(Cl)cc1Cl)C(=O)O,0
CC1(C)C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C,0
CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1ccc(F)c(Oc2ccccc2)c1,0
CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1cccc(Oc2ccccc2)c1,0
CC12CC1(C)C(=O)N(c1cc(Cl)cc(Cl)c1)C2=O,0
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1,0
CC1=NNC(=O)N(/N=C/c2cccnc2)C1,0
CC1CNC(=O)c2[nH]c3ccc(C(=O)Nc4ccccc4F)cc3c21,1
CC1CNC(=O)c2cc3ccc(C(=O)Nc4nc(C(=O)NCC(C)(C)C)cs4)cc3n21,1
CCC(C)(NC(=O)c1cc(Cl)c(C)c(Cl)c1)C(=O)CCl,0
CCC(C)OC(=O)N1CCCCC1CCO,0
CCC(CC)Nc1c([N+](=O)[O-])cc(C)c(C)c1[N+](=O)[O-],0
CCC1CNC(C(=O)O)c2[nH]c3ccc(OC)cc3c21,1
CCCCC(CC)C(=O)O,0
CCCCC(CC)C(=O)OCCOCCOCCOC(=O)C(CC)CCCC,0
CCCCC(CC)CO,0
CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)[O-],0
CCCCC(CC)COC(=O)c1ccc(C(=O)OCC(CC)CCCC)cc1,0
CCCCC(O)(Cn1cncn1)c1ccc(Cl)cc1Cl,0
CCCCCCC(=O)OCC,0
CCCCCCCCCCCCN1CCCC1=O,0
CCCCCCCCCCCCc1ccccc1,0
CCCCCCCCCC[N+](C)(C)CCCCCCCCCC,0
CCCCCCCC[Si](OCC)(OCC)OCC,0
CCCCCOC(C)=O,0
CCCCN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],0
CCCCOC(=O)CC(CC(=O)OCCCC)(OC(C)=O)C(=O)OCCCC,0
CCCCc1ccc2c(n1)[C@@H](c1ccc(OC)cc1C[C@H](C)C(=O)[O-])[C@H](C(=O)[O-])[C@H]2c1ccc2c(c1)OCO2,0
CCCN(CC)CC1COC2(CCC(C(C)(C)C)CC2)O1,0
CCCN(CCC)C(=O)SCC,0
CCCN(CCOc1c(Cl)cc(Cl)cc1Cl)C(=O)n1ccnc1,0
CCCOC(=O)c1cc(O)c(O)c(O)c1,0
CCCc1cnc(N)c(CNC(=O)Nc2ccc3[nH]c(=O)oc3c2)n1,1
CCN(CC)c1nc(C)cc(OP(=S)(OC)OC)n1,0
CCN(Cc1c(F)cccc1Cl)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],0
CCN1CCC2(CC1)COc1cc3c(cc12)N(C(=O)c1ccc(-c2ccc(-c4nnc(C)o4)cc2C)cc1)CC3,0
CCOC(=O)/N=C(\NCc1nc(C2CC2)cnc1N)Nc1ccc2[nH]c(=O)oc2c1,1
CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,0
CCOCN(C(=O)CCl)c1c(C)cccc1CC,0
CCOc1cccc([C@]2(N3CCN(c4ccccc4)CC3)CC[C@@H](C)CC2)c1,0
CCSC(=O)N(CC)C1CCCCC1,0
CCSC(=O)N1CCCCCC1,0
CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,0
CC[C@H]1CC[C@H](NCc2cc3c(cc2OC)[C@H]2C[C@H]2C(=O)N3C)[C@H](c2ccccc2)N1,0
CCc1c(N[C@H]2CC[C@H](N)CC2)nc2ccnn2c1Nc1ccccc1Cl,1
CCc1cc(C2=C(C(=O)[O-])N(c3ccccc3C(F)(F)F)S(=O)(=O)c3ccccc32)cc2c1OCO2,0
CCc1cccc(CC)c1N(COC)C(=O)CCl,0
CN(C)C(=O)NC1(c2ccccc2)CCN(CC[C@@]2(c3ccc(F)c(F)c3)CN(C(=O)c3ccccc3)CCO2)CC1,0
CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,0
CN(C)C(=O)Nc1cccc(C(F)(F)F)c1,0
CN(C)C=O,0
CN(C)N=O,0
CN1C(=O)N(c2ccccc2Br)Cc2cnc(Nc3ccc4c(c3)OCC(CO)O4)nc21,0
CN1C/C(=C\c2ccccn2)C(=O)/C(=C/c2ccccn2)C1,1
CN1CC2(CNC(=O)c3c2[nH]c2c3CCc3cnc(-c4ccc(F)nc4)nc3-2)C1,1
CN1CC2(CNC(=O)c3c2[nH]c2c3CCc3cnc(-c4ccccc4F)nc3-2)C1,1
CN1CCC[C@H]1c1cccnc1,0
CN1CCN(CCCN(Cc2ccccn2)C(=O)c2ccc(-c3ccc(C#N)cc3)o2)CC1,1
CN1CCN(Cc2cc(-c3ccc4nc(O)oc4c3)co2)[C@@H](c2ccc(F)cc2)C1,0
CNC(=O)CSP(=S)(OC)OC,0
CNC(=O)ON=C(C)SC,0
CNC(=O)Oc1ccccc1OC(C)C,0
CO/N=C(\NCc1nc(Cl)cnc1N)Nc1ccc(NC(=O)OC(C)(C)C)cc1,1
COC(=O)CCC(=O)OC,0
COC(=O)CSc1cc(/N=c2\sc(=O)n3n2CCCC3)c(F)cc1Cl,0
COC(=O)c1c(C(F)F)nc(C(F)(F)F)c(C2=NCCS2)c1CC(C)C,0
COC(=O)c1c(Cl)c(Cl)c(C(=O)OC)c(Cl)c1Cl,0
COC(=O)c1ccccc1C(=O)OC,0
COC(=O)c1ccccc1CS(=O)(=O)NC(=O)Nc1nc(OC)cc(OC)n1,0
COC(O)C=C(C)O[PH](O)(OC)OC,0
COCC(C)N(C(=O)CCl)c1c(C)csc1C,0
COCCOc1cncc(-c2ncc3c(n2)-c2[nH]c4c(c2CC3)C(=O)NCC42CN(C)C2)c1,1
COCc1nnn(-c2nonc2N)c1C(=O)NN=C(C)c1ccc(O)cc1O,1
COP(=S)(OC)Oc1ccc(SC)c(C)c1,0
COS(C)(=O)=O,0
COc1ccc(-c2cc3c(ccc4c5c([nH]c43)CCC5=O)cn2)cc1F,1
COc1ccc(C(=O)Nc2nc3ccccc3c(NCc3ccccc3)c2C#N)cc1,0
COc1ccc(O)c(C(C)(C)C)c1,0
COc1ccc(OC)c(Nc2ccc3nnc(-c4ccccc4)n3n2)c1,1
COc1ccc2[nH]c3c(c2c1)C(C)(C)CNC3=O,1
COc1ccc2[nH]c3c(c2c1)C(C)CNC3=O,1
COc1nc(C)nc(NC(=O)NS(=O)(=O)c2ccccc2OCCCl)n1,1
CS(=O)(=O)NC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],0
CSC(C)(C)C=NO,0
C[As](C)(=O)O,0
C[C@@H](Nc1c(Nc2ccnc(-c3ccco3)c2)c(=O)c1=O)c1ccccc1,1
C[C@@H]1CNc2c(sc3ccc4nc(Cl)ccc4c23)C(=O)N1,1
C[C@@H]1CNc2c(sc3ccc4occc4c23)C(=O)N1,1
C[C@]12CC[C@H]3[C@@H](CC[C@H]4CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,0
C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,0
Cc1c(NC2CCCNC2)nc2ccnn2c1Nc1ccc(F)c(Cl)c1,1
Cc1c(N[C@H]2CCCNC2)nc2ccnn2c1Nc1ccc(C(=O)NC2CCCC2)cc1,1
Cc1c(Nc2c(C#N)cncc2/C=C/CCN2CCC[C@@H](N)C2)ccc2[nH]ccc12,0
Cc1cc(=O)[nH]c(=S)[nH]1,0
Cc1cc(SC2=C(O)C[C@@](CCc3ccc(N)cc3)(C(C)C)OC2=O)c(C(C)(C)C)cc1CO,0
Cc1ccc(C(=O)NC2CC2)cc1-c1cc2cnn(-c3c(F)cccc3F)c2n(C)c1=O,1
Cc1ccc(C(C)C)cc1,0
Cc1ccc(O)cc1,0
Cc1ccc([N+](=O)[O-])cc1N,0
Cc1ccc2oc(CN(Cc3ccccc3)C(=O)Nc3c(F)cc(F)cc3F)c(-c3ccc(Cl)cc3)c2c1,0
Cc1cccc(C)c1N,0
Cc1cccc(Nc2nc(NC3CCCCC3N)cnc2C(N)=O)c1,1
Cc1ccccc1O,0
Cc1cnc(N)c(CNC(=S)Nc2ccc3[nH]c(=O)sc3c2)n1,0
Cc1cnc2n1-c1ccc(N3CCNCC3)cc1Cc1cc(-c3ccc(Cl)cc3)oc1-2,1
Cc1nc2ccc(Nc3c(C)c(N[C@H]4CCCNC4)nc4ccnn34)cc2s1,1
Cc1nccn1-c1ccc(Sc2cccc(C3(C(N)=O)CCOCC3)c2)cc1,0
ClC(Cl)c1ccccc1,0
ClC1=C(Cl)[C@]2(Cl)[C@H]3[C@H]([C@@H]4C=C[C@H]3C4)[C@@]1(Cl)C2(Cl)Cl,0
Clc1ccc(-c2ccc(-c3nccn3-c3ccc(C4CCCCN4)cc3)o2)cc1,1
Clc1ccc(-c2ccc(C3=NOC(c4ccncc4)N3c3ccc(C4CCNCC4)cc3)o2)cc1,1
Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)Cl)cc1,0
Cn1c(=O)c2[nH]cnc2n(C)c1=O,0
Cn1cnc(CNc2cc(Br)c3ncc(C#N)c(Nc4ccc(F)c(Cl)c4)c3c2)c1,0
N#CSCSC#N,0
N#Cc1c(N)cc2c(c1N)Cc1cc(O)c(O)cc1O2,1
N#Cc1c(N)cc2c(c1N)Cc1ccc(O)cc1O2,1
N#Cc1ccc(-c2cc3c(o2)C(=O)N(Cc2ccccc2-c2cncnc2)c2ccc(C4CCNCC4)cc2C3)cc1,1
N#Cc1ccc(-c2ccc(-c3nccn3-c3ccc(N4CCNCC4)c(Br)c3)o2)cc1,1
N#Cc1ccc(-c2ccc(-c3nccn3-c3ccc(N4CCNCC4)c(Cl)c3)o2)cc1,1
N#Cc1cccnc1,0
N#Cc1cnn2c(Nc3ccc(F)c(Cl)c3)cc(N[C@H]3CC[C@H](N)CC3)nc12,1
N=C(Nc1ccccc1)Nc1ccccc1,0
