smiles
C=CC#N
CC(C)[C@H]1NC(=O)[C@@H](NC(=O)C2=C3N=C4C(OC3=C(C)C=C2)=C(C)C(=O)C(N)=C4C(=O)N[C@H]2[C@@H](C)OC(=O)[C@H](C(C)C)N(C)C(=O)CN(C)C(=O)[C@@H]3CCCN3C(=O)[C@H](NC2=O)C(C)C)[C@@H](C)OC(=O)[C@H](C(C)C)N(C)C(=O)CN(C)C(=O)[C@@H]2CCCN2C1=O
Cl.NC1=CC=C(C=C1)C1=CC=CC=C1
O1[As]2O[As]3O[As]1O[As](O2)O3
Cl.CN(C)C1=CC=C(C=C1)C(=N)C1=CC=C(C=C1)N(C)C
N[C@@H](COC(=O)C=[N+]=[N-])C(O)=O
C1=CC=C(C=C1)N=NC1=CC=CC=C1
S=C=NCC1=CC=CC=C1
CS(O)(=O)=O.CC(C)C[C@@H]1N2C(=O)[C@](NC(=O)[C@H]3CN(C)[C@@H]4CC5=C(Br)NC6=CC=CC(=C56)C4=C3)(O[C@@]2(O)[C@@H]2CCCN2C1=O)C(C)C
CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO
O=C1CCCCCN1
COC1=C(O)C=CC(CNC(=O)CCCC\C=C\C(C)C)=C1
ClC(Cl)C(Cl)(Cl)SN1C(=O)C2CC=CCC2C1=O
CC(=O)O[C@@]1(CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)=O
[O-][N+](=O)C1=CC(=C(Cl)C=C1)[N+]([O-])=O
ClC1=CC=C(OS(=O)(=O)C2=CC=C(Cl)C=C2)C=C1
[Cr+3].CC([O-])=O.CC([O-])=O.CC([O-])=O
OC(=O)CC(O)(CC(O)=O)C(O)=O.CCN(CC)CCOC1=CC=C(C=C1)C(=C(Cl)C1=CC=CC=C1)C1=CC=CC=C1
CC(=O)O[C@@]1(CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)[C@@H]5C[C@@H]5[C@]4(C)[C@H]3CC[C@]12C)C(C)=O
CC(=O)OCC(=O)[C@@]12N=C(C)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]21C
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO
C=CCOC(=O)C1=C(C=CC=C1)C(=O)OCC=C
CCOP(=S)(OCC)OC1=NC(=NC(C)=C1)C(C)C
CCCC[Sn](CCCC)(OC(C)=O)OC(C)=O
Cl.Cl.NC1=CC=C(C=C1Cl)C1=CC(Cl)=C(N)C=C1
CN(C)C(=O)NC1=CC(Cl)=C(Cl)C=C1
ClC1=CC(Cl)=C(OS(=O)(=O)C2=CC=CC=C2)C=C1
COP(C)(=O)OC
Cl.Cl.CC1=C(N)C=CC(=C1)C1=CC(C)=C(N)C=C1
N(C1=CC=CC=C1)C1=CC=C(NC2=CC=CC=C2)C=C1
C[C@]12CC[C@H]3[C@@H](CCC4=CC(O)=CC=C34)[C@@H]1CC[C@@H]2O
CC(=O)O[C@H]1CC[C@@H]2[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]4(OC(C)=O)C#C)[C@@H]3CCC2=C1
NC1=CC=C(C=C1)C1=CC=C(F)C=C1
