SMILES,P(Act)
COc1cc(CCNC[C@@H](O)c2ccc(O)c3[nH]c(=O)ccc23)ccc1OCCCc1ccccc1,5.167491087
CCCCCCCC/C=C\CCCCCCCC(=O)NCCc1ccc(O)c(O)c1,5.579887405
COc1ccc2c(c1)CCCN(C)Cc1ccccc1C2,5.8982529260000005
COc1cc2c(cc1O)[C@@H]1Cc3sc(CC(C)C)cc3CN1CC2,5.970993857000001
CN1CCN(C2=Nc3cc(Cl)ccc3N(NC(=O)c3ccccc3Br)c3ccccc32)CC1,7.795880017000001
CN1CCN(C2=Nc3cc(Cl)ccc3N(NC(=O)c3c(Cl)cccc3Cl)c3ccccc32)CC1,8.468521082999999
COc1cc2c3c(c1)-c1c(O)cccc1C[C@H]3N(C)CC2,7.3372421679999995
O=C(CCCc1ccccc1)N1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,5.560667306
Cc1cc(Oc2ncc(Cl)cc2C(F)F)ccc1-c1c(C)c(=O)[nH]c(=O)n1C,6.931814137999999
CCn1ccnc1CC1COc2ccccc2O1,8.086186148
CC(C)[C@H](NC(=O)[C@H](CCC1CCCCC1)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1)C(=O)N1CCC[C@H]1C(N)=O,5.920818754
Clc1ccc(N2CCN(CCCc3cc4ccccc4o3)CC2)cc1,5.851397345
C#CCN1C(C)=C(C(=O)OC)C(c2cccc([N+](=O)[O-])c2)C(C(=O)OCC)=C1C,6.386263859
Cc1cc(N)c2ccccc2[n+]1CCCCCCCCCC[n+]1c(C)cc(N)c2ccccc21,4.899998417
Cc1cccc(C)c1C(=O)NN1c2ccc(Cl)cc2N=C(N2CCN(C)CC2)c2ccccc21,8.532638582999999
COc1cc2c(cc1O)[C@H]1C[C@@](O)(c3ccc(OC(F)(F)F)cc3)CCN1CC2,8.455931956
CC1=NCCc2cc(Cl)c(O)cc2N1Cc1ccccc1,6.031517051
Cc1ccccc1CNc1cc2c(cc1O)C(c1ccccc1)CN(C)CC2,6.534617149
CN1CCc2cc(Cl)c(O)cc2C(c2ccccc2)C1,6.697878403
CN1CCc2ccccc2Cc2sc3ccccc3c2CC1,7.397940009
C#CC1=CC[C@H](N(CCC)CCCCNC(=O)c2ccc(-c3ccccc3)cc2)CC1,4.744727495
CCCCCCC/C=C\CCCCCCCCC(=O)O,5.586230982000001
COc1cc2c3c(c1OC)-c1cc4c(cc1CC3N(C)CC2)OCO4,6.048176965
COc1cc(CCN(C)Cc2cccc(O)c2OC)ccc1O,5.507099988999999
CCCCCCCCCCC/C=C\C(C)(C)/C=C\CCCC(=O)O,5.53624135
CCC(=O)Nc1cccc2c1CC[C@H]1[C@H]2c2cc(O)c(Cl)cc2CCN1C,8.638272164
CC(C)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4cncn4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,4.718739313
CN1CCc2cc(Cl)c(O)cc2[C@H]2c3cccc(NC(=O)C4CC4)c3CC[C@@H]21,8.244125144
CC(C)CN1CCN(C2=Nc3cc(Cl)ccc3N(NC(=O)c3ccccc3Cl)c3ccccc32)CC1,7.091514981
CC(CCc1ccccc1)NC(C)C(O)c1ccc(O)cc1,4.650000221
CN1CCCc2c([nH]c3ccccc23)Cc2ccccc2CC1,6.680553859
Cc1cc(Oc2ncccc2N2CCC2)ccc1-c1c(C)c(=O)[nH]c(=O)n1C,6.609064892999999
CCCN1CCc2cccc3c2C1Cc1cccc(OCCCn2cc(CCCCN4CCN(c5ccccc5OC)CC4)nn2)c1-3,5.721246399
CCCN1CCC[C@@H]2Cc3c(O)cccc3C[C@H]21,7.080921908
CN(C)C1CCc2cc(O)c(O)cc2C1,5.3010299960000005
O=C(CCCCCN1CCN(c2ccccc2-c2ccccc2)CC1)NC1CCCc2ccccc21,5.315500237
CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)C[C@H]21,5.8873949979999995
Cc1cc(Oc2ncccc2Cl)ccc1-c1c(C)ncc(=O)n1C,6.419075024
Fc1ccc(OCCCN2CCN(c3ncccn3)CC2)cc1,6.586700236
CN1CCCc2ccccc2Cc2ccc(O)cc2CCC1,7.080921908
COc1ccccc1N1CCN(C/C=C/CNC(=O)c2cc3ccccc3o2)CC1,6.004364805
COc1ccc2c(n1)CN[C@@H]1CCc3cc(O)c(O)cc3[C@@H]21,7.539102157
CN1CCc2cc(Cl)c(O)cc2[C@H]2c3cccc(-c4ccc5[nH]ccc5c4)c3CC[C@@H]21,9.22184875
CNc1ncc2c(n1)CC(CN1CCC(c3noc4cc(F)ccc34)CC1)CC2=O,7.369979149
Cc1cc(Oc2nccc3n[nH]cc23)ccc1-n1c(C)nc2cnccc21,6.571865206
C[C@@H]1CN(CCCNCC23CC(c4ccccc42)c2ccccc23)C[C@@H](C)O1,7.22184875
CCCCCc1cc2c(s1)C[C@H]1c3cc(O)c(OC)cc3CCN1C2,6.875985121
Cc1cc(C)c(/C=C2\C(=O)Nc3ccccc32)[nH]1,4.800000875
C[C@@H]1Cc2c([nH]c3ccccc23)Cc2ccccc2CCN1C,6.193820026
CCCCNc1c(C(=O)OCC)c(C)nc2c1cnn2CC,4.899998417
O=[N+]([O-])c1ccc2nc(N3CCNCC3)ccc2c1,4.890133032
CN1CCc2cc(Cl)c(O)cc2[C@H]2c3cccc(-c4cccc(OC(F)(F)F)c4)c3CC[C@H]21,8.638272164
COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,5.350908648
CN1CCc2cc(Cl)c(O)cc2[C@@H]2c3ccccc3CC[C@H]21,6.289882635
Oc1cc2c(c(-c3ccc4ccccc4c3)c1O)CCNCC2c1ccccc1,7.251811973
Clc1ccc2c(c1)N=C(N1CCNCC1)c1ccccc1N2,5.134076202
Cc1cc(Oc2nccc3[nH]ccc23)ccc1-c1c(C)ncnc1C,7.886056647999999
CN1CCN(C2=Nc3cc(Cl)ccc3N(NC(=O)/C=C/c3ccccc3)c3ccccc32)CC1,6.987162775
COc1ccccc1N1CCN(CCCc2cn(CCCN3CCc4cc(O)c(O)cc4C(c4ccccc4C)C3)nn2)CC1,4.992444241
CC(N)(Cc1ccc(O)cc1)C(=O)O,8.036212173
O[Si](CCCN1CCCCC1)(c1ccc(F)cc1)C1CCCCC1,4.9499994019999995
CN1CCc2cc(O)c(Cl)cc2CC1,7.3010299960000005
OC[C@H]1O[C@@H](n2cnc3c(NC4CCCCC4)ncnc32)[C@H](O)[C@@H]1O,7.236572006
Oc1cc2c(c(Br)c1O)CCNCC2c1ccccc1,7.920818754
Oc1ccc2c(c1)O[C@@H](CNCc1ccc(I)cc1)CC2,5.075764404
CCCN1CCc2cccc3c2C1Cc1cccc(OCCCN(CCCN2CCN(c4ccccc4OC)CC2)S(C)(=O)=O)c1-3,6.0409586079999995
COc1cc(C(=O)NN2c3ccccc3N=C(N3CCN(C)CC3)c3cc(Cl)ccc32)cc(OC)c1OC,7.6989700039999995
Cc1ccc2c3c1-c1c(ccc(O)c1O)C[C@H]3N(C)CC2,6.981091556
COc1c(O)ccc2c1CN1CCc3cc4c(cc3[C@@H]1C2)OCC4,8.124938737
CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,5.786243248
Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1,6.636200055
CN1CCc2ccccc2Cc2cc(O)c(Cl)cc2CC1,8.158015195
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1c(F)c(F)c(F)c(F)c1F,4.499999679
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCc4ccc(CCC(=O)O)cc4)nc32)[C@H](O)[C@@H]1O,5.286215547
CN1CCN(C2=Nc3cc(Cl)ccc3N(NC(=O)c3cc(Cl)cc(Cl)c3)c3ccccc32)CC1,7.619788757999999
CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@H](C=O)Cc1ccccc1,5.6862382039999995
CC(C)CC1=NCCc2cc(Cl)c(O)cc2N1,6.354577731
COc1ccccc1N1CCN(CCN(C(=O)c2ccc(F)cc2)c2ccccn2)CC1,5.115504839
COc1ccc(-c2cc3c(=O)n(CCN4CCN(c5ccccc5Cl)CC4)c(=O)[nH]c3[nH]2)cc1,6.566070234
