SMILES,P(Act)
Cc1ccc(NC(=O)CCN2CCN(C/C=C/c3ccccc3)CC2)cc1C,6.199970641
NS(=O)(=O)c1cccc(CCCCOCCCCCCNC[C@H](O)c2ccc(O)c(CO)c2)c1.O=C(O)/C=C/c1ccccc1,9.799970733
CCN(c1ccc2c(c1)OCO2)S(=O)(=O)c1cc(Br)cc2c1N(C(C)=O)CC2,4.9788107010000004
O=S(=O)(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccc(-c2nc(-c3ccc(F)c(F)c3)cs2)cc1,5.761117911
CCCCc1cc2c(cc1CCCC)CC(NC[C@H](O)c1ccc(O)c3[nH]c(=O)ccc13)C2,7.164309428999999
N#Cc1cccc(NC(=O)COC(=O)c2ccccc2C(=O)c2ccc(Cl)c([N+](=O)[O-])c2)c1,5.278189385
COc1cnc(-c2ccccn2)nc1Oc1ccccc1,4.822565954
OCc1cc([C@@H](O)CNCCCCCCOCCOCc2ccc(Cl)cc2)ccc1O,8.599980365
Oc1cc(O)cc([C@@H](O)CNCCc2ccccc2)c1,4.97940485
COc1ccccc1-c1cc(C(F)(F)F)nc(S(=O)(=O)CCCC(=O)N2CCOCC2)n1,5.136213347
O=C1COc2ccc(OCCNCCCOc3cccc4[nH]ccc34)cc2N1,6.0
CC(Cc1ccc(NC(=O)Cc2nccn2Cc2ccccc2)cc1)NC[C@H](O)COc1ccccc1,7.568636236000001
CC1=CC2=NC(=O)/C(=C/c3coc4ccccc4c3=O)C(=N)N2O1,4.4500004760000005
CCCCOc1cccc(C(=O)Nc2ccc(NC(=O)c3cccs3)cc2)c1,6.591760035
Cc1cccc([C@H]2CCC[C@H]2NC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)c1,7.823908741
OCc1cc(C(O)CNC2Cc3ccc(NCC(O)c4ccccc4)cc3C2)ccc1O,8.299988938
COc1ccc(N(C(=O)CCl)C(C)(C(=O)Nc2c(C)cccc2C)c2ccccn2)cc1,4.88621369
CN(C)c1ccc(/N=C/c2nc(-c3ccccc3)oc2OC(=O)c2cccc(Cl)c2)cc1,6.186218922
Cc1cc([N+](=O)[O-])ccc1NC(=O)CCC(=O)N1CCCCCC1,4.849999245
C(=N/N=C/c1cccnc1)\c1cccnc1,4.536212986000001
COc1ccc(OC)c(C(=O)CN2CCN(S(=O)(=O)c3ccc(Br)cc3)CC2)c1,4.536212986000001
CCOc1cc(/C=N\Nc2nc(-c3ccc(C)cc3)c(NC(C)=O)s2)ccc1O,4.4500004760000005
