SMILES,P(Act)
CCN/C(=N\S(=O)(=O)c1cccc(Cl)c1)N1CC2(C=N1)CCNCC2,5.0
C[C@@H]1OC(=O)[C@H]2C[C@H]3CCCC[C@@H]3[C@@H](CCCN3CCN(C)CC3)[C@@H]12,6.237321436
O=C(C1CN(S(=O)(=O)c2cccnc2Cl)C1)N1CCN(c2ccncc2)CC1,5.883017225
CN(C)Cc1cccc(-c2ccc(Cn3cc(C(=O)O)c(=O)c4cccc(F)c43)cc2)c1,6.657577319
COc1ccc(Cn2c(N3CC[C@@H](N(C)C)C3)nc3ccccc32)cc1,5.602059991
CCN1CCC(c2ccccc2)=C(C(=O)OCCCc2ccccc2)C1,6.913640169
C[N+](C)(C)C[C@@H]1C[S+]([O-])[C@@](c2ccccc2)(C2CCCCC2)O1,7.659952682
O=C(O[C@H]1C[N+]2(CCc3ccccc3)CCC1CC2)C(O)(c1cccs1)c1cccs1,9.958607315
CN1CCC=C(c2nsnc2OCCCCCCCCCCCCOc2nsnc2C2=CCCN(C)C2)C1,6.7675121339999995
OC1(c2ccsc2)CN2CCC1CC2,5.036212173
O=C(NC1CC1)c1ccc(-c2ccc(Cn3cc(C(=O)O)c(=O)c4cccc(F)c43)cc2)cc1,6.958607315
NCCCCC1CCN(C(=O)[C@](O)(c2ccccc2)[C@@H]2CCC(F)(F)C2)CC1,6.853871964
CN(C)[C@H]1CCCC[C@@H]1N(C)CC(=O)N1c2ccccc2NC(=O)c2ccccc21,7.339988779
COc1cccc(/C=C/Cn2cc(C(=O)O)c(=O)c3cccc(F)c32)c1,5.853871964
CN1C2CCCC1C(OC(=O)OCC(Cl)(Cl)Cl)C2,4.853871964
CN1CCN(C2=Nc3ccccc3Oc3ccc(OS(=O)(=O)C(F)(F)F)cc32)CC1,6.30980392
NC1CCN(C(=O)[C@](O)(c2ccccc2)C2CCCC2)CC1,9.008773924
Cc1noc(-c2ccc(NC(=O)N[C@@H](Cc3ccc(O)cc3)C(=O)N[C@H]3CCC[N+](C)(Cc4ccc(O)cc4)C3)cc2)n1,6.799998135
CSc1ccc(CCOC(=O)C2=C(c3ccccc3)CCN(C)C2)cc1,6.468521083
CO/N=C(\C#N)[C@H]1CN2CCC1CC2,6.811831141
CC[C@H]1COC[C@@H](C[N+](C)(C)C)O1,4.8099998930000005
CC(C)OC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)NCC[N+](C)(C)C23CC4CC(CC(C4)C2)C3)cc1,7.882728704
O=C(C1CN(S(=O)(=O)c2cccc3c(Cl)nc(Cl)cc23)C1)N1CCN(c2ccncc2)CC1,5.259818568
C/C(C#Cc1ccc(F)cc1)=C/CO/N=C1\CN2CCC1C2,7.679853714
CN(C)c1ccc(-c2ccc(Cn3cc(C(=O)O)c(=O)c4c3CCCC4O)cc2)cn1,5.960585881
O=C(O)c1cn(Cc2ccc(-c3ccoc3)cc2)c2c(c1=O)C(O)CCC2,6.124938737000001
CC(C)OC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@H]2CCC[N+](C)(Cc3ccc(O)cc3)C2)s1,7.5000381339999995
CC(C)OC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)NCCC[N+](C)(C)Cc2ccc(Cl)cc2)cc1,6.121191068
CCC(=O)NC1CCN(CCCN2C(=O)COc3cc(F)c(F)cc32)CC1,8.0
CN1CCC=C(c2nsnc2OCCCCc2ccccc2)C1,5.334200978
CN1[C@H]2CC[C@@H]1C[C@H](OC(c1ccccc1)c1ccccc1)C2,9.471726223
O=C(O)c1cn(Cc2ccc(-c3ccc(Cl)nc3)nc2)c2c(F)cccc2c1=O,6.772113295
C=C(c1ccc(S(=O)(=O)c2ccc(OC)cc2)cc1)C1CCN(C2CCN(C(=O)C(C)C)CC2)CC1,6.93300358
CCN(CC)CCOCNC(=O)C1(c2ccc(Cl)c(Cl)c2)CCCCC1,6.235823868
O=C(N[C@H]1CCCC[C@@H]1O)c1nn(Cc2ccc(-n3cccn3)cc2)c2cccnc12,6.66756154
CCCCCCOC(=O)[C@H]1CN(CC)CC[C@H]1c1ccccc1,7.211831629
O=C(O)c1cn(Cc2ccc(OC(F)(F)F)cc2)c2ccccc2c1=O,5.744727495
CC(C)(N)CC1CCN(C(=O)[C@](O)(c2ccccc2)[C@@H]2CCC(F)(F)C2)CC1,7.431798276
O=C(NCC1CCNCC1)c1ccccc1-c1cc(Cl)ccc1Cl,7.400007822
COc1ccc([S+]([O-])c2ccc(C(C#N)N3CCN(C4CCCCC4)CC3)cc2)cc1,6.806110492
CN1CCCC1c1ccc(C(O)(c2ccccc2)c2ccccc2)o1,7.450016389
CO/N=C(\C#N)C12CCCN(CC1)C2,7.004364805
COc1ccc([S+]([O-])c2ccc(C(C)C3CCN(C4CCCCC4)CC3)cc2)cc1,9.27572413
O=C(C1CN(S(=O)(=O)c2cccc(Cl)c2Cl)C1)N1CC2CN(c3ccncc3)CC2C1,5.816898211
Cn1cc(-c2ccc(CN3C(=O)C(O)(C(F)(F)F)c4ccccc43)c(F)c2)cn1,5.392609052999999
CCCCCCCCc1ccc(O)cc1,4.9517330369999994
Brc1cc(CO/N=C/C2CN3CCC2CC3)on1,5.31799038
CCN1CCC(c2ccc(F)cc2)=C(C(=O)OCCc2ccc3c(c2)CCO3)C1,5.102372909
CN1CCC[C@H]1[C@H]1CS[C@](c2ccccc2)(C2CCCCC2)O1,8.830031826
O=C(O[C@H]1C[N+]2(CCCCc3ccccc3)CCC1CC2)C(O)(c1cccs1)c1cccs1,9.537602002
COc1cc(CO/N=C2\CN3CCC2C3)on1,4.691745145
CCN1CCN(c2ccc(NC(=O)c3ccc(OC)cc3)cc2Cl)CC1,5.4948500220000005
CCOC(=O)c1c[nH]c2ccc3c(c12)CN1CCc2cc(OC)ccc2C1O3,5.25051104
COc1ccc(CCOC(=O)C2=C(c3cccc(F)c3)CCN(C)C2)cc1OC,4.568636236000001
COc1ccc([S+]([O-])c2ccc(C(=O)C3CCN(C4CCCCC4)CC3)cc2)cc1,7.062231432999999
C[N+]1(C)[C@H]2CC[C@@H]1C[C@@H](OC(=O)N(CC1CCCCC1)c1ccsc1)C2,8.236572006
CC[C@@H]1C(=O)OC[C@@H]1Cc1cncn1C,5.3741801879999995
Cc1c(NC2CC2)nc(C2CC2)nc1N1CCCCCC1,7.7000570999999995
COc1ccc([S+]([O-])c2ccc(C(C(N)=O)N3CCN(C4CCCCC4)CC3)cc2)cc1,6.616184634
O=C1CCc2ccccc2N1CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1,6.958607315
CCN(CC)CCOCCOC(=O)C1(c2ccccc2)CCCCC1,6.869666232
CN1CCC=C(c2nsnc2OCCCCCCCCCCOc2nsnc2C2=CCCN(C)C2)C1,9.638272164
N#CCN1CCN(CC(=O)C(O)(c2ccccc2)C2CCC2)CC1,5.699621935
OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,5.778716201
C=C(c1ccc(S(=O)(=O)c2ccc(OC)cc2)cc1)C1CCN(C2CCN(C(=O)OCCC)CC2)CC1,7.389978975
O=C(O[C@H]1CN2CCC1CC2)N(Cc1cccs1)c1ccccc1,9.397940009
