SMILES,P(Act)
CCNCC1(c2ccc(Cl)c(Cl)c2)CCCCC1,7.721246399
CC(=O)N1CCN(c2ccc(OC[C@@H]3CO[C@@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,4.617928899
Clc1ccc(C2c3ccccc3C3=NCCN32)cc1,7.053302163
CN(C)Cc1ccccc1Sc1ccc(I)cc1N,6.037788561
C=CCC(OC)[C@]12CNCC[C@]1(c1ccc(Cl)c(Cl)c1)C2,8.603713454
CCn1c(=O)n([C@@H](c2ccccc2)[C@H](O)CNC)c2c(F)cccc21,7.899629455
COC(=O)[C@@H]1C2CCC(C[C@@H]1c1ccc(SC)cc1)N2C,6.657577319
CCOc1ccccc1C[C@@](O)(c1ccccc1)[C@@H]1CNCCO1,8.283996656000001
Clc1cccc(OC(c2ccccn2)[C@H]2CCNC2)c1Cl,7.54515514
CS(=O)(=O)c1ccccc1O[C@@H](c1ccccc1)[C@@H]1CNCCO1,5.866461092000001
Cc1cn([C@@H](c2ccccc2)[C@@H](O)CN)c2ccccc12,6.493494967999999
CC(C)CN(Cc1ccc(F)cc1F)C1CCNCC1,7.6989700039999995
COC(=O)[C@H]1[C@@H](c2ccccc2)C[C@@H]2CC[C@H]1N2C,6.2549252079999995
COc1ccc(F)cc1CCC[C@@H]1CC[C@H](CN)O1,4.9386040730000005
COc1ccccc1Oc1cc(C)ncc1CN(C)C,6.528708289
O=C1CNCC2(CC2)CN1c1ccc(Cl)c(Cl)c1,7.0861861479999995
CNC[C@H]1OCc2ccccc2[C@@H]1Oc1ccccc1OC,6.318758763
CN1C[C@H]2CCCC[C@@]2(Cc2ccc(Cl)c(Cl)c2)C1,5.420000452999999
CO[C@]1(c2cccc(C#N)c2)CCCC[C@@H]1CN(C)C,5.347270303999999
FC(F)(F)c1ccc(-c2ccc3c(c2)CN2CCC3(c3ccc(Cl)cc3)C2)nn1,6.563042669
COc1ccccc1CC(c1ccccc1)N1CCNCC1,7.471726222999999
Cc1cc(Cl)cc(-c2ccccn2)c1O[C@@H](c1ccccc1)[C@H]1CCNC1,8.299988938
Cc1ccc(Oc2ccc(OCCCF)cc2CN(C)C)c(N)c1,6.199282922
COC(=O)C1=C(c2ccccc2)CCCC1,2.602059991
CNC[C@H](O)CCN1c2ccccc2N(c2cccc(OC)c2)S1(=O)=O,6.9527251329999995
COc1c(F)cccc1CC(c1ccccc1)N1CCNCC1,7.075720714
OC1(c2ccc(Cl)cc2)CC2CCC(C1)N2CCCOc1ccc(F)cc1,5.746904413999999
Fc1cc(F)c(F)c(O[C@H](c2ccccc2)[C@@H]2CCNC2)c1F,8.799970733
Cc1ccc(C2CN(C)Cc3ccccc32)s1,6.311580178
Clc1ccc(C23CCN(CC2)Cc2cc(Oc4cnccn4)ccc23)cc1,6.040767751000001
Cc1nnc2ccc(-c3ccc4c(c3)CN3CCC4(c4ccc(Cl)cc4)CC3)cn12,5.991399828
NCC1CC1(C(=O)Nc1ccccc1)c1ccccc1,6.244125144
