"SMILES","Binary Activity"
"Brc1ccc(Oc2ccccc2)cc1",0
"C#CC(C)(C)NC(=O)c1cc(Cl)cc(Cl)c1",0
"C#CC(O)C(CC)CCCC",0
"C#CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O",0
"C#CCN1C(=O)COc2cc(F)c(N3C(=O)C4=C(CCCC4)C3=O)cc21",0
"C#CCNc1cccc([C@@H](O)CN[C@H](C)Cc2c[nH]c3c(OS(C)(=O)=O)cccc23)c1",1
"C#CCOC(=O)[C@@H](C)Oc1ccc(Oc2ncc(Cl)cc2F)cc1",0
"C#CCOS(=O)OC1CCCCC1Oc1ccc(C(C)(C)C)cc1",1
"C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C",0
"C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC",0
"C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C",0
"C/C(=N\C#N)N(C)Cc1ccc(Cl)nc1",0
"C/C=C/C=C/C(=O)O",0
"C/C=C/CNc1cccc([C@@H](O)CN[C@H](C)Cc2c[nH]c3c(OS(C)(=O)=O)cccc23)c1",1
"C/C=C/c1ccc(OC)cc1",0
"C1=CCCC=CCCC=CCC1",0
"C1=Cc2cccc3cccc1c23",0
"C1CC2OC2CC1C1CO1",0
"C1CCC(SSC2CCCCC2)CC1",0
"C1CNCCN1",0
"C1N2CN3CN1CN(C2)C3",0
"C=C(C)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F",0
"C=C(C)C(=O)O[Sn](CCCC)(CCCC)CCCC",1
"C=C(C)C(N)=O",0
"C=C(C)CN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-]",0
"C=C(C)[C@H]1Cc2c(ccc3c2O[C@@H]2COc4cc(OC)c(OC)cc4[C@@H]2C3=O)O1",0
"C=CC(=C)CCC=C(C)C",0
"C=CC(=O)NCNC(=O)C=C",0
"C=CC(N)=O",0
"C=CC1(C)OC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O",0
"C=CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O",0
"C=CCC1=C(C)[C@@H](OC(=O)[C@@H]2[C@@H](C=C(C)C)C2(C)C)CC1=O",0
"C=CCCCCCCCCC(=O)O",0
"C=CCCCCCCCCCCCC",0
"C=CCOC(=O)C(C)(C)OC(=O)c1cc(-n2c(=O)cc(C(F)(F)F)n(C)c2=O)ccc1Cl",0
"C=CCOC(=O)c1ccccc1C(=O)OCC=C",0
"C=CCOC(Cn1ccnc1)c1ccc(Cl)cc1Cl",0
"C=CCc1cc(S(=O)(=O)c2ccc(O)c(CC=C)c2)ccc1O",1
"C=CCc1ccc(O)c(OC)c1",0
"C=CCc1ccc(OC)c(OC)c1",0
"C=CCc1ccc(OCC(O)CN2CCC(CN3C(=O)c4cccc5cccc(c45)C3=O)CC2)c(OC)c1",1
"C=CCc1ccc2c(c1)OCO2",0
"C=CCc1ccccc1OCC(O)CN1CCC(CN2C(=O)CCCC2=O)CC1",1
"C=CCc1ccccc1OCC(O)CN1CCC(CN2C(=O)c3cccc4cc(O)cc(c34)C2=O)CC1",1
"C=CCc1ccccc1OCC(O)CN1CCC(CN2C(=O)c3cccc4cc(OC)cc(c34)C2=O)CC1",1
"C=CCc1ccccc1OCC(O)CN1CCC(CN2C(=O)c3cccc4cccc(c34)C2=O)CC1",1
