"SMILES","Binary Activity"
"C=C(C)C(=O)OCCOC(=O)C(=C)C",0
"C=C(C)C(=O)OCCOCCOCCOC(=O)C(=C)C",0
"C=C(C)C(=O)OCCOCCOCCOCCOC(=O)C(=C)C",0
"C=C(C)C(=O)O[C@@H]1C[C@H]2CC[C@]1(C)C2(C)C",0
"C=C(C)C(=O)O[Sn](CCCC)(CCCC)CCCC",1
"C=C(C)C(N)=O",0
"C=C(C)C1CC=C(C)C(OC(C)=O)C1",0
"C=C(C)C1CC=C(C)CC1",0
"C=C(C)CCCC",0
"C=C(C)CCO",0
"C=C(C)CN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-]",0
"C=C(C)OC(C)=O",0
"C=C(C)[C@H]1CC=C(C)C(=O)C1",0
"C=C(C)[C@H]1CC=C(C)CC1",0
"C=C(C)[C@H]1Cc2c(ccc3c2O[C@@H]2COc4cc(OC)c(OC)cc4[C@@H]2C3=O)O1",0
"C=C(CCC)C1=CC=C(CC2CCCCCCC2)C2C=C(C3=CC=CC3)C=C12",1
"C=C(Cl)CCl",0
"C=C(Cl)Cl",0
"C=C(OCC)c1cnc(NC(=O)NC2CCCCC2)n2nc(-c3ccco3)nc12",1
"C=C(c1ccccc1)c1cc2c(N)nc(-c3cccc(C#N)c3)nc2s1",1
"C=C(c1ccccc1)c1cc2c(N)nc(-c3nc(C)cs3)nc2s1",1
"C=C1CC/C=C(\C)CC[C@@H]2[C@@H]1CC2(C)C",0
"C=C1CC[C@H]2O[C@]2(C)CC[C@@H]2[C@@H]1CC2(C)C",0
"C=CC(=C)CC/C=C(\C)CCC=C(C)C",0
"C=CC(=C)CCC=C(C)C",0
"C=CC(=O)N(C)C",0
"C=CC(=O)NC(C)(C)C",0
"C=CC(=O)NC(C)(C)CC(C)=O",0
"C=CC(=O)NCNC(=O)C=C",0
"C=CC(=O)NCOCCCC",0
"C=CC(=O)OC",0
"C=CC(=O)OCC(Br)CBr",0
"C=CC(=O)OCC(C)OCC(C)OCC(C)OC(=O)C=C",0
"C=CC(=O)OCC(CC)(COC(=O)C=C)COC(=O)C=C",0
"C=CC(=O)OCC(CC)CCCC",0
"C=CC(=O)OCC(CO)(COC(=O)C=C)COC(=O)C=C",0
"C=CC(=O)OCCCC",0
"C=CC(=O)OCCCCCC",0
"C=CC(=O)OCCCCCCOC(=O)C=C",0
"C=CC(=O)OCCN(CC)CC",0
"C=CC(=O)O[C@@H]1C[C@H]2CC[C@]1(C)C2(C)C",0
"C=CC(C)(C)O",0
"C=CC(C)(CCC=C(C)C)OC(C)=O",0
"C=CC(C)C#N",0
"C=CC(Cl)CCl",0
"C=CC(N)=O",0
"C=CC/C=C/C/C=C/C/C=C/C",0
"C=CC1(C)OC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O",0
"C=CC=CC=CCCCCC",0
"C=CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O",0
"C=CCC1=C(C)[C@@H](OC(=O)[C@@H]2[C@@H](C=C(C)C)C2(C)C)CC1=O",0
"C=CCCCCCCCCC(=O)O",0
"C=CCCCCCCCCC=O",0
"C=CCCCCCCCCCC",0
"C=CCCCCCCCCCCCC",0
"C=CCCCCCCCCCCOCCOCCOCCOCCOc1ccc(-c2nc3c([nH]2)c(=O)n(C)c(=O)n3C)cc1",1
"C=CCCCn1cc(-c2nc(N)c3ncn([C@@H]4O[C@H](CO)[C@@H](O)[C@H]4O)c3n2)cn1",1
"C=CCCOc1ccc(CCCn2ncc3c2nc(N)n2nc(-c4ccco4)nc32)cc1",1
"C=CCCl",0
"C=CCCn1c(Br)nc2c(N)ncnc21",1
"C=CCCn1cnc2c(N)ncnc21",1
"C=CCN(CC=C)C(=O)C(Cl)Cl",0
"C=CCN1C(=O)N2CC(CC)N=C2c2[nH]c(-c3cc(OC)no3)nc21",1
"C=CCN1CCC(NC(=O)Nc2nc3nn(C)cc3c3nc(-c4ccco4)nn23)CC1",1
"C=CCOC(=O)C(=C)C",0
"C=CCOC(=O)C(C)(C)OC(=O)c1cc(-n2c(=O)cc(C(F)(F)F)n(C)c2=O)ccc1Cl",0
"C=CCOC(=O)CC(C)C",0
"C=CCOC(=O)CCCCCC",0
"C=CCOC(=O)c1ccccc1C(=O)OCC=C",0
"C=CCOC(Cn1ccnc1)c1ccc(Cl)cc1Cl",0
"C=CCOC(N)=O",0
"C=CCOCC(O)CCl",0
"C=CCOCC(O)CO",0
"C=CCOc1c(Br)cc(Br)cc1Br",0
"C=CCOc1ccc(CCCn2ncc3c2nc(N)n2nc(-c4ccco4)nc32)cc1",1
"C=CCc1cc(S(=O)(=O)c2ccc(O)c(CC=C)c2)ccc1O",1
"C=CCc1ccc(O)c(OC)c1",0
"C=CCc1ccc(OC)c(OC)c1",0
"C=CCc1ccc2c(c1)OCO2",0
"C=CCn1c(=O)c2[nH]c(Cc3cccs3)nc2n(Cc2ccco2)c1=O",1
"C=CCn1c(=O)c2c(nc(Cc3c(F)cccc3F)n2C)n(Cc2ccco2)c1=O",1
"C=CCn1c(=O)c2c(nc(Cc3cccs3)n2C)n(Cc2ccco2)c1=O",1
"C=CCn1c(=O)c2c(nc3ccccn32)n(Cc2ccccc2)c1=O",1
"C=CCn1c(=O)c2nc(-c3ccc(OCC(=O)O)cc3)[nH]c2n(CC=C)c1=O",1
"C=CCn1c(=S)sc2c1ncn1nc(-c3ccco3)nc21",1
"C=CCn1c(Br)nc2c(N)ncnc21",1
"C=CCn1cc2c(nc(NC(=O)Nc3ccc(OC)cc3)n3nc(-c4ccco4)nc23)n1",1
"C=CN1CCCC1=O",0
"C=COCCCC",0
"C=COCCCl",0
"C=C[Si](OCC)(OCC)OCC",0
"C=Cc1ccc(O)c(OC)c1",0
"C=Cc1cccc(C)c1",0
"C=Cc1ccncc1",0
"C=Cn1cc2c(nc(NC(=O)Nc3ccc(OC)cc3)n3nc(-c4ccco4)nc23)n1",1
"C=Cn1ncc2c1nc(N)n1c(=O)n(CC3CC3)nc21",1
"C=Cn1ncc2c1nc(N)n1c(=O)n(Cc3cccc(Cl)c3)nc21",1
"C=Cn1ncc2c1nc(N)n1c(=O)n(Cc3ccccc3)nc21",1
"CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C",1
