"SMILES","Binary Activity"
"B.C1COCCN1",0
"BrC1CCC(Br)C(Br)CCC(Br)C(Br)CCC1Br",0
"BrCBr",0
"BrCC(Br)c1ccccc1",0
"BrCCBr",0
"BrCCCCBr",0
"Brc1c(Br)c(Br)c(Oc2c(Br)c(Br)c(Br)c(Br)c2Br)c(Br)c1Br",0
"Brc1c(Br)c(Br)c2[nH]cnc2c1Br",1
"Brc1cc(Br)cc(Br)c1",0
"Brc1ccc(Br)cc1",0
"Brc1ccc(NCCN2CCN(CCc3c[nH]c4ccccc34)CC2)cc1",1
"Brc1ccc(Oc2ccccc2)cc1",0
"Brc1ccccn1",0
"Brc1nc2ccccc2s1",0
"C#CC(C)(C)NC(=O)c1cc(Cl)cc(Cl)c1",0
"C#CC(O)C(CC)CCCC",0
"C#CC(O)CCC",0
"C#CC1(O)CCCCC1",0
"C#CC1=C(C#C)C(=O)C(Cl)=C(Cl)C1=O",0
"C#CC1=CC[C@@H](N(CCC)CCCCNC(=O)c2ccc(-c3ccccc3)cc2)CC1",0
"C#CC1=CC[C@@H](N(CCC)CCCCNC(=O)c2ccc(OCCCc3cn(CCCC)nn3)c(OC)c2)CO1",1
"C#CC1=CC[C@H](N(CCC)CCCCNC(=O)c2ccc(-c3ccccc3)cc2)CC1",0
"C#CC1=CC[C@H](N(CCC)CCCCNC(=O)c2ccc(OCCCc3cn(CCCC)nn3)c(OC)c2)CO1",1
"C#CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O",0
"C#CCC1Cc2c(ccc(O)c2O)[C@H](CN)O1",1
"C#CCN(C)C[C@@H]1OC(C2CCCCC2)Cc2c1ccc(O)c2O",1
"C#CCN1C(=O)COc2cc(F)c(N3C(=O)C4=C(CCCC4)C3=O)cc21",0
"C#CCN1C(C)=C(C(=O)OC)C(c2cccc([N+](=O)[O-])c2)C(C(=O)OCC)=C1C",1
"C#CCNC[C@@H]1OC(C2CCCCC2)Cc2c1ccc(O)c2O",1
"C#CCO",0
"C#CCOC(=O)/C=C(C)/C=C/CC(C)CCCC(C)C",0
"C#CCOC(=O)[C@@H](C)Oc1ccc(Oc2ncc(Cl)cc2F)cc1",0
"C#CCOS(=O)OC1CCCCC1Oc1ccc(C(C)(C)C)cc1",1
"C#C[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3CC[C@@]21C",0
"C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C",0
"C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC",0
"C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=Cc5oncc5C[C@]4(C)[C@H]3CC[C@@]21C",0
"C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C",0
"C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC)ccc4[C@H]3CC[C@@]21C",0
"C(=NC1CCCCC1)=NC1CCCCC1",0
"C/C(=N\C#N)N(C)Cc1ccc(Cl)nc1",0
"C/C(=N\NC(=O)Nc1cc(F)cc(F)c1)c1ncccc1C(=O)O",0
"C/C=C(/C)C(=O)O[C@H]1C(C)=C2[C@@H]3OC(=O)[C@@](C)(O)[C@@]3(O)[C@@H](OC(=O)CCC)C[C@](C)(OC(C)=O)[C@H]2[C@@H]1OC(=O)CCCCCCC",1
"C/C=C/C=C/C(=O)O",0
"C/C=C/C=C/C(=O)[O-]",0
"C/C=C/c1ccc(OC)cc1",0
"C/C=C\C/C=C/CCCCCCCCOC(C)=O",0
"C/N=c1/nc(-c2ccccc2)n(-c2ccccc2)s1",0
"C1=CC2C3C=CC(C3)C2C1",0
"C1=CCCC1",0
"C1=CCCC=CCCC=CCC1",0
"C1=Cc2cccc3cccc1c23",0
"C1CC2OC2CC1C1CO1",0
"C1CCC(SSC2CCCCC2)CC1",0
"C1CCCCC1",0
"C1CCOC1",0
"C1CCSC1",0
"C1CNCCN1",0
"C1COC(NC(C2CC2)C2CC2)=N1",1
"C1COCO1",0
"C1N2CN3CN1CN(C2)C3",0
"C=C(/C=C/C)C1=C(C)CCCC1(C)C",0
"C=C(C#N)C(=O)OCC",0
"C=C(C)C(=O)OCC(C)C",0
"C=C(C)C(=O)OCC(CC)(COC(=O)C(=C)C)COC(=O)C(=C)C",0
"C=C(C)C(=O)OCC(CC)CCCC",0
"C=C(C)C(=O)OCC1CCCO1",0
"C=C(C)C(=O)OCC1CO1",0
"C=C(C)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F",0
"C=C(C)C(=O)OCCCCCC",0
"C=C(C)C(=O)OCCCCCCCCCCCC",0
"C=C(C)C(=O)OCCC[Si](OC)(OC)OC",0
"C=C(C)C(=O)OCCN(C)C",0
"C=C(C)C(=O)OCCOC(=O)C(=C)C",0
"C=C(C)C(=O)OCCOCCOCCOC(=O)C(=C)C",0
"C=C(C)C(=O)OCCOCCOCCOCCOC(=O)C(=C)C",0
"C=C(C)C(=O)O[C@@H]1C[C@H]2CC[C@]1(C)C2(C)C",0
"C=C(C)C(=O)O[Sn](CCCC)(CCCC)CCCC",1
"C=C(C)C(N)=O",0
"C=C(C)C1CC=C(C)C(OC(C)=O)C1",0
"C=C(C)C1CC=C(C)CC1",0
"C=C(C)CCCC",0
"C=C(C)CCO",0
"C=C(C)CN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-]",0
"C=C(C)OC(C)=O",0
"C=C(C)[C@H]1CC=C(C)C(=O)C1",0
"C=C(C)[C@H]1CC=C(C)CC1",0
"C=C(C)[C@H]1Cc2c(ccc3c2O[C@@H]2COc4cc(OC)c(OC)cc4[C@@H]2C3=O)O1",0
"C=C(C)c1cccnc1Oc1ccc(-c2c(C)c(=O)[nH]c(=O)n2C)c(C)c1",1
"C=C(Cl)CCl",0
"C=C(Cl)Cl",0
"C=C1CC/C=C(\C)CC[C@@H]2[C@@H]1CC2(C)C",0
