SMILES,Binary Activity
B.C1COCCN1,0
BrC1CCC(Br)C(Br)CCC(Br)C(Br)CCC1Br,0
BrCBr,0
BrCC(Br)c1ccccc1,0
BrCCBr,0
BrCCCCBr,0
Brc1c(Br)c(Br)c(Oc2c(Br)c(Br)c(Br)c(Br)c2Br)c(Br)c1Br,0
Brc1cc(Br)cc(Br)c1,0
Brc1ccc(Br)cc1,0
Brc1ccc(Oc2ccccc2)cc1,0
Brc1ccccn1,0
C#CC(C)(C)NC(=O)c1cc(Cl)cc(Cl)c1,0
C#CC(O)CCC,0
C#CCCOc1cnc(C(=O)Nc2cccc([C@]3(C)CCSC(N)=N3)c2)cn1,1
C#CCN1C(=O)COc2cc(F)c(N3C(=O)C4=C(CCCC4)C3=O)cc21,0
C#CCNC[C@@H](O)[C@H](Cc1ccccc1)NC(=O)c1cc2c3c(c1)c(CC)cn3CCS(=O)(=O)O2,1
C#CCO,0
C#CCOc1ccc(C(=O)Nc2cc(F)c(Cl)c([C@@]3(CF)NC(=N)O[C@@H]4C[C@@H]43)c2)nc1,1
C#CCOc1ccc(C(=O)Nc2cc(F)c(F)c([C@]3(C)C[C@@H](C(F)(F)F)OC(=N)N3)c2)nc1,1
C#CCOc1ccc(C(=O)Nc2cc(F)c(F)c([C@]3(CF)C[C@@H](C(F)(F)F)OC(=N)N3)c2)nc1,1
C#CCOc1ccc(C(=O)Nc2ccc(F)c([C@@]3(C(F)F)N=C(N)O[C@@H]4C[C@@H]43)c2)nc1,1
C#CCOc1ccc(C(=O)Nc2ccc(F)c([C@]3(C)C[C@@H](C(F)(F)F)OC(=N)N3)c2)nc1,1
C#CCOc1cnc(C(=O)Nc2cc(F)c(Cl)c([C@@]3(CF)N=C(N)O[C@@H]4C[C@@H]43)c2)cn1,1
C#CCOc1cnc(C(=O)Nc2cc(F)c(F)c([C@@]3(C(F)F)N=C(N)O[C@@H]4C[C@@H]43)c2)cn1,1
C#CCOc1cnc(C(=O)Nc2cc(F)c(F)c([C@@]3(CF)N=C(N)O[C@@H]4C[C@@H]43)c2)cn1,1
C#CCOc1cnc(C(=O)Nc2ccc(Cl)c([C@@]3(C(F)F)N=C(N)O[C@@H]4C[C@@H]43)c2)cn1,1
C#CCOc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C(F)F)N=C(N)O[C@@H]4C[C@@H]43)c2)cn1,1
C#CCOc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)OCC3(F)F)c2)cn1,1
C#CCOc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)SC=C3C)c2)cn1,1
C#CCOc1cnc(C(=O)Nc2ccc(F)c([C@@]3(CF)N=C(N)O[C@@H]4C[C@@H]43)c2)cn1,1
C#CCOc1cnc(C(=O)Nc2ccc(F)c([C@]3(C(F)F)COCC(N)=N3)c2)cn1,1
C#CCOc1cnc(C(=O)Nc2cccc(C3(C)CC(=O)N(C)C(N)=N3)c2)cn1,1
C#CCOc1cnc(C(=O)Nc2cccc(CNc3cccnc3N)c2)cn1,1
C#CCOc1cnc(C(=O)Nc2cnc(F)c([C@@]3(CF)N=C(N)O[C@@H]4C[C@@H]43)c2)cn1,1
C#CCOc1cnc(C(O)=Nc2cc(C)c(F)c([C@]3(CF)C[C@@H](C(F)(F)F)OC(=N)N3)c2)cn1,1
C#CCOc1cnc(C(O)=Nc2cc(Cl)c(F)c([C@]3(C)C[C@@H](C(F)(F)F)OC(=N)N3)c2)cn1,1
C#CCOc1cnc(C(O)=Nc2cc(F)c(F)c([C@]3(CF)C[C@@H](C(F)(F)F)OC(=N)N3)c2)cn1,1
C#CCOc1cnc(C(O)=Nc2ccc(F)c([C@@]34COC[C@@H]3S(=O)(=O)C(C)(C)C(=N)N4)c2)cn1,1
C#CCOc1cnc(C(O)=Nc2ccc(F)c([C@]3(C)C[C@@H](C(F)(F)F)OC(=N)N3)c2)cn1,1
C#CCOc1cnc(C(O)=Nc2ccc(F)c([C@]3(C)C[C@@H](C(F)(F)F)OC(=N)N3)n2)cn1,1
C#CCOc1cnc(C(O)=Nc2ccc(F)c([C@]3(CF)C[C@@H](C(F)(F)F)OC(=N)N3)c2)cn1,1
C#CCOc1cnc(C(O)=Nc2cccc(C3(C(F)(F)F)CCSC(=N)N3)c2)cn1,1
C#CCOc1cnc(C(O)=Nc2cccc([C@]3(C)C=CSC(=N)N3)c2)cn1,1
C#CCOc1cnc(C(O)=Nc2cnc(F)c([C@]3(C)C[C@@H](C(F)(F)F)OC(=N)N3)c2)cn1,1
C#C[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3CC[C@@]21C,0
C#C[C@H](C)Oc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C(F)F)N=C(N)O[C@@H]4C[C@@H]43)c2)cn1,1
C#C[C@H](C)Oc1cnc(C(O)=Nc2ccc(F)c([C@]3(C(F)F)NC(=N)O[C@H]4C[C@H]43)c2)cn1,1
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,0
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,0
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=Cc5oncc5C[C@]4(C)[C@H]3CC[C@@]21C,0
C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,0
C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC)ccc4[C@H]3CC[C@@]21C,0
C#Cc1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CC2)cc(C(=O)N[C@H](C)c2ccccc2)c1,1
C#Cc1cc(C[C@H](NC(=O)COC)[C@H](O)CN[C@H]2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)ccc1F,1
C#Cc1cc(F)cc(C[C@H](NC(=O)COC)[C@H](O)CN[C@H]2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)c1,1
C#Cc1ccc(C(=O)Nc2ccc(F)c([C@@]3(C(F)F)N=C(N)O[C@@H]4C[C@@H]43)c2)nc1,1
