"SMILES","Binary Activity"
"Brc1c(NC2CC2)nc(C2CC2)nc1N1CCCCCC1",1
"Brc1ccc(Oc2ccccc2)cc1",0
"C#CC(C)(C)NC(=O)c1cc(Cl)cc(Cl)c1",0
"C#CC(O)C(CC)CCCC",0
"C#CCC#CCO/N=C1\CN2CCC1C2",0
"C#CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O",1
"C#CCN1C(=O)COc2cc(F)c(N3C(=O)C4=C(CCCC4)C3=O)cc21",0
"C#CCO/N=C1\CN2CCC1C2",1
"C#CCOC(=O)C1=CCCN(C)C1",1
"C#CCOC(=O)[C@@H](C)Oc1ccc(Oc2ncc(Cl)cc2F)cc1",0
"C#CCOS(=O)OC1CCCCC1Oc1ccc(C(C)(C)C)cc1",0
"C#CCO[C@H]1CN2CCC1CC2",1
"C#CCOc1noc2c1CNCC2",1
"C#CCOc1noc2c1CNCCC2",1
"C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C",0
"C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC",0
"C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=Cc5oncc5C[C@]4(C)[C@H]3CC[C@@]21C",0
"C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C",0
"C(#CCN1CCCC1)COc1cc(-c2ccccc2)on1",1
"C(#CCN1CCCCC1)COC1=NOCC1",1
"C(=C/c1ccccc1)\CN1CCN(C(c2ccccc2)c2ccccc2)CC1",1
"C/C(=N\C#N)N(C)Cc1ccc(Cl)nc1",0
"C/C=C/C=C/C(=O)O",0
"C/C=C/c1ccc(OC)cc1",0
"C1=CCCC=CCCC=CCC1",0
"C1=Cc2cccc3cccc1c23",0
"C1C2C3CC4C2C2C1C3[C@H](NCC13C5C6C7C5C1C7C63)C42",1
"C1CC2CCC1N2CC12C3C4C5C3C1C5C42",1
"C1CC2OC2CC1C1CO1",0
"C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1",1
"C1CCC(SSC2CCCCC2)CC1",0
"C1CCCN(c2nc(C3CC3)nc3c2CCCCN3)CC1",1
"C1CCCN(c2nc(C3CC3)nc3c2CCCN3)CC1",1
"C1CNCCN1",0
"C1N2CN3CN1CN(C2)C3",0
"C=C(C)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F",0
"C=C(C)C(=O)O[Sn](CCCC)(CCCC)CCCC",1
"C=C(C)C(N)=O",0
"C=C(C)CN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-]",0
"C=C(C)[C@H]1Cc2c(ccc3c2O[C@@H]2COc4cc(OC)c(OC)cc4[C@@H]2C3=O)O1",0
"C=C(c1ccc(S(=O)(=O)c2ccc(OC)cc2)cc1)C1CCN(C2CCCCC2)CC1",1
"C=C(c1ccc(S(=O)(=O)c2ccc(OC)cc2)cc1)C1CCN(C2CCN(C(=O)CCC)CC2)CC1",1
"C=C(c1ccc(S(=O)(=O)c2ccc(OC)cc2)cc1)C1CCN(C2CCN(C(=O)OCC)CC2)CC1",1
"C=C(c1ccc(S(=O)(=O)c2ccc(OC)cc2)cc1)C1CCN(C2CCN(S(=O)(=O)CCC)CC2)CC1",1
"C=C(c1ccc(S(=O)(=O)c2ccc(OC)cc2)cc1)C1CCN(C2CCNCC2)CC1",1
"C=C(c1ccc([S+]([O-])c2ccc(OC)cc2)cc1)C1CCN(C2CCCCC2)CC1",1
"C=C1CCN(c2nc(C3CC3)nc(NC3CC3)c2C)CC1",1
"C=CC(=C)CCC=C(C)C",0
"C=CC(=O)NCNC(=O)C=C",0
"C=CC(N)=O",0
"C=CC1(C)OC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O",0
"C=CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O",0
"C=CCC1=C(C)[C@@H](OC(=O)[C@@H]2[C@@H](C=C(C)C)C2(C)C)CC1=O",0
"C=CCCCCCCCCC(=O)O",0
"C=CCCCCCCCCCCCC",0
"C=CCCCC[N+]1(C)[C@H]2CC[C@@H]1C[C@H](CC(C#N)(c1ccccc1)c1ccccc1)C2",1
"C=CCCCC[N@+]1(C)C2CCC1C[C@@H](CC(C#N)(c1ccccc1)c1ccccc1)C2",1
"C=CCCCC[N@+]1(C)C2CCC1C[C@H](CC(C#N)(c1ccccc1)c1ccccc1)C2",1
"C=CCOC(=O)C(C)(C)OC(=O)c1cc(-n2c(=O)cc(C(F)(F)F)n(C)c2=O)ccc1Cl",0
"C=CCOC(=O)c1c(C)[nH]c2ccc3c(c12)CN1CCc2cc(OC)ccc2C1O3",1
"C=CCOC(=O)c1c(C)n(Cc2ccc(OC)cc2)c2ccc3c(c12)CN1CCc2cc(OC)ccc2C1O3",1
"C=CCOC(=O)c1ccccc1C(=O)OCC=C",1
"C=CCOC(Cn1ccnc1)c1ccc(Cl)cc1Cl",1
"C=CCOc1noc2c1CNCC2",0
"C=CC[N+]1(C)[C@H]2CC[C@@H]1C[C@H](CC(C#N)(c1ccccc1)c1ccccc1)C2",1
"C=CC[N+]1(Cc2cccc(O)c2)CCC[C@H](NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)Nc2ccc(C(=O)OC(C)C)cc2)C1",1
"C=CCc1cc(S(=O)(=O)c2ccc(O)c(CC=C)c2)ccc1O",0
"C=CCc1ccc(O)c(OC)c1",0
"C=CCc1ccc(OC)c(OC)c1",0
"C=CCc1ccc2c(c1)OCO2",0
"C=CN1CCCC1=O",0
"CC#CCO/N=C1\CN2CCC1C2",1
"CC#CCOc1noc2c1CNCC2",1
"CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C",0
"CC#Cc1cc(C)nc(Nc2ccccc2)n1",0
"CC(=O)/C(C)=C/C1C(C)=CCCC1(C)C",0
"CC(=O)CC(C)(C)O",0
"CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O",0
"CC(=O)N(c1ccc(Br)cc1)C1CCN(Cc2ccccc2)CC1",1
"CC(=O)N1C2C=C(CN3C4CCC3CC(NC(=O)Nc3cc(F)cc(C(F)(F)F)c3)C4)CC1CCC2",1
"CC(=O)N1CCCC(c2ccccc2)(C2CCN(Cc3ccc(Br)cc3)CC2)C1",1
"CC(=O)N1CCN(Cc2cccc(-c3cccc(CNC(=O)c4ccc5c(c4)OCO5)c3)c2)CC1",1
"CC(=O)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1",0
"CC(=O)NC1(c2cccc(F)c2)CCN(CC[C@@]2(c3ccc(Cl)c(Cl)c3)CN(c3ccccc3)C(=O)CO2)CC1.O=C(O)CCC(=O)O",0
"CC(=O)NCC(C[C@@H]1C[C@@H]2CC[C@H](C1)N2C)(c1ccccc1)c1ccccc1",1
"CC(=O)Nc1ccc(O)cc1",0
"CC(=O)Nc1cccc(C(=O)NCc2cccc(-c3cccc(CN4CCNCC4)c3)c2)c1",1
"CC(=O)O",0
"CC(=O)OC/C=C(\C)CCC=C(C)C",0
"CC(=O)OC1CC(C)OC(C)O1",0
"CC(=O)OC1CC2CCCC1N2",1
"CC(=O)OC1CC2CCCC1N2C",0
"CC(=O)OCC(COC(C)=O)OC(C)=O",0
"CC(=O)OCCC(C)C",0
"CC(=O)OCCCCCCCCCCCCOc1nsnc1C1=CCCN(C)C1",0
"CC(=O)OCCOCCOCCOC(C)=O",0
"CC(=O)OCC[N+](C)(C)C",1
"CC(=O)OC[C@H]1O[C@H](O[C@]2(COC(C)=O)O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@@H]2OC(C)=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O",0
"CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)[C@@H]5C[C@@H]5[C@]4(C)[C@H]3CC[C@@]21C",0
"CC(=O)O[Hg]c1ccccc1",1
"CC(=O)Oc1ccccc1C(=O)O",0
"CC(=O)S[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]34CCC(=O)O4)[C@@H]21",0
"CC(=O)S[C@H](C(=O)N[C@H]1Cc2ccccc2[C@H]2CCC[C@@H](C(=O)O)N2C1=O)C(C)C",0
"CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C",0
"CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C",0
"CC(=O)c1ccc(C2=CN3CCC2CC3)s1",1
"CC(=O)c1ccc2c(c1)[C@H](NC(=O)c1ccc(F)cc1)[C@@H](O)C(C)(C)O2",0
"CC(=O)c1cccc(C(=O)NCc2ccc(F)c(-c3cccc(CN4CCN[C@@H](C)C4)c3)c2)c1",1
"CC(=O)c1cccc(C(=O)NCc2cccc(-c3cccc(CN4CCNCC4)c3)c2)c1",1
"CC(=O)c1ccccc1",0
"CC(C(=O)OC1CC[N+](C)(C)CC1)(c1ccc(Cl)cc1)N1CCCCC1",1
"CC(C(=O)OC1CC[N+](C)(C)CC1)(c1ccccc1)C1CCCC1",1
"CC(C(=O)OC1CC[N+](C)(C)CC1)(c1ccccc1)N1C=CC=CC=C1",1
"CC(C(=O)OC1CC[N+](C)(C)CC1)(c1ccccc1)N1CCC(F)(F)CC1",1
"CC(C(=O)OC1CC[N+](C)(C)CC1)(c1ccccc1)N1CCCC1",1
"CC(C(=O)OC1CC[N+](C)(C)CC1)(c1ccccc1)N1CCCCC1",1
"CC(C(=O)OC1CC[N+](C)(C)CC1)(c1ccccc1)N1CCSCC1",1
"CC(C(=O)OC1CC[N+](C)(C)CC1)(c1cccs1)N1CCCCC1",1
"CC(C(=O)O[C@@H]1CC[N+](C)(C)C1)(c1ccccc1)C1CCCC1",1
"CC(C(=O)O[C@@H]1C[C@H]2[C@@H]3O[C@@H]3[C@@H](C1)[N+]2(C)C)(c1cccs1)c1cccs1",1
