"SMILES","Binary Activity","STANDARD_VALUE","STANDARD_TYPE"
"C/C(=N\OC(C)C)c1ccc2c(c1)c1c3c(c4c(c1n2C(C)C)CCc1nn(C)cc1-4)C(=O)NC3",1,7.5,"IC50, IC50"
"C/C(=N\OCC(C)C)c1ccc2[nH]c3c4c(c5c(c3c2c1)CNC5=O)-c1cn(C)nc1CC4",1,7.0,"IC50, IC50"
"C/C(=N\OCC(C)C)c1ccc2c(c1)c1c3c(c4c(c1n2CC(C)C)CCc1nn(C)cc1-4)C(=O)NC3",1,94.0,"IC50"
"C/C=C/C(=O)Nc1cccc(C(=O)c2ccc3c(/C=C/c4ccccn4)n[nH]c3c2)c1",1,0.22,"Ki"
"C/C=C/C=C/C(=O)O",0,,
"C/C=C/c1ccc(OC)cc1",0,,
"C/C=C\C/C=C/CCCCCCCCOC(C)=O",0,,
"C1=CC2C3C=CC(C3)C2C1",0,,
"C1=CCCC=CCCC=CCC1",0,,
"C1CC2OC2CC1C1CO1",0,,
"C1CCC(SSC2CCCCC2)CC1",0,,
"C1CNCCN1",0,,
"C1N2CN3CN1CN(C2)C3",0,,
"C=C(C)C(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(C)=O",1,10000.0,"IC50, IC50"
"C=C(C)C(=O)OCC(CC)(COC(=O)C(=C)C)COC(=O)C(=C)C",0,,
"C=C(C)C(=O)OCCCCCCCCCCCC",0,,
"C=C(C)C(=O)OCCOCCOCCOC(=O)C(=C)C",0,,
"C=C(C)C(=O)OCCOCCOCCOCCOC(=O)C(=C)C",0,,
"C=C(C)C1CC=C(C)CC1",0,,
"C=C(C)CN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-]",0,,
"C=C(C)[C@H]1Cc2c(ccc3c2O[C@@H]2COc4cc(OC)c(OC)cc4[C@@H]2C3=O)O1",1,,
"C=C(c1cccc(N)c1)c1ccc2c(/C=C/c3ccccc3)n[nH]c2c1",1,4.6,"Ki"
"C=C(c1cccc(NC(=O)OCc2ccccc2)c1)c1ccc2c(/C=C/c3ccccc3)n[nH]c2c1",1,0.64,"Ki"
"C=C(c1cccc(NC(=O)c2ccccc2)c1)c1ccc2c(/C=C/c3ccccc3)n[nH]c2c1",1,0.915,"Ki, Ki"
"C=C(c1cccc(NC(=O)c2ncc(C)s2)c1)c1ccc2c(/C=C/c3ccccc3)n[nH]c2c1",1,0.21000000000000002,"Ki, Ki"
"C=C(c1cccc(NC(C)=O)c1)c1ccc2c(/C=C/c3ccccc3)n[nH]c2c1",1,1.85,"Ki, Ki"
"C=C(c1ccccc1)c1ccc2c(/C=C/c3ccccc3)n[nH]c2c1",1,9.0,"Ki"
"C=C1CC/C=C(\C)CC[C@@H]2[C@@H]1CC2(C)C",1,,
"C=CC(=C)CCC=C(C)C",0,,
"C=CC(=O)N(C)c1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(C)=O",1,10000.0,"IC50, IC50"
"C=CC(=O)NC(C)(C)C",0,,
"C=CC(=O)NCCOc1cc2ncnc(Nc3ccc(Br)cc3F)c2cc1NC(=O)C=C",1,250.0,"IC50, IC50"
"C=CC(=O)NCNC(=O)C=C",0,,
"C=CC(=O)NCOCCCC",0,,
"C=CC(=O)NCc1ccc(C(=O)Nc2ccc(C)c(Nc3nccc(-c4cccnc4)n3)c2)cc1",1,10000.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3c(F)cc(Br)cc3F)ncnc2cc1OCCNC(=O)CN(C)C",1,268.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3cc(C(=O)NOC)c(Br)cc3F)ncnc2cc1OCCNC(C)=O",1,756.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3cc(Cl)c(Br)cc3F)ncnc2cc1OCCNC(=O)CN(C)C",1,784.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3cc(Cl)c(Br)cc3F)ncnc2cc1OCCNCC(C)=O",1,172.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3cc(Cl)c(Cl)cc3Cl)ncnc2cc1OCCNC(C)=O",1,789.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3cc(Cl)c(Cl)cc3F)ncnc2cc1OCCN(C)C",1,856.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3cc(Cl)c(Cl)cc3F)ncnc2cc1OCCNC(=O)CN(C)C",1,751.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3cc(Cl)c(Cl)cc3F)ncnc2cc1OCCNC(=O)COC",1,823.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3cc(Cl)c(Cl)cc3F)ncnc2cc1OCCNC(=O)CS(C)(=O)=O",1,657.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3cc(Cl)c(Cl)cc3F)ncnc2cc1OCCNC(C)=O",1,153.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3cc(Cl)c(Cl)cc3F)ncnc2cc1OCCNCC(C)=O",1,954.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3cc(F)c(Br)cc3F)ncnc2cc1OCCNC(C)=O",1,782.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3cc(OC)c(Cl)cc3OC)ncnc2cc1OCCNC(C)=O",1,90.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(Cl)c3)ncnc2cc1OCCNC(=O)CN(C)C",1,10000.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OCC(C)NC(=O)CN(C)C",1,687.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OCCNC(=O)CCCN(C)C",1,206.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OCCNC(=O)CCN1CCCCC1",1,79.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OCCNC(=O)CCO",1,88.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OCCNC(=O)CN(C)C",1,87.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OCCNC(=O)CN(CC)CC",1,309.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OCCNC(=O)COC",1,257.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OCCNC(=O)N1CCOCC1",1,134.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OCCNC(=O)NC(C)(C)C",1,423.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OCCNC(=O)NCC",1,38.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OCCNC(=O)NCCC",1,128.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OCCNC(=O)OC",1,79.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OCCNC(=S)NCC",1,189.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OCCNCC(C)=O",1,106.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OC[C@@H](C)NC(=O)CN(C)C",1,566.0,"IC50, IC50, IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(F)c3)ncnc2cc1OCCNC(=O)CN(C)C",1,1432.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(F)c3F)ncnc2cc1OCCNC(=O)CCCN(C)C",1,958.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(F)c3F)ncnc2cc1OCCNC(=O)CCN(CC)CC",1,218.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(F)c3F)ncnc2cc1OCCNC(=O)CCN1CCCCC1",1,140.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3C(F)(F)F)ncnc2cc1OCCNC(C)=O",1,10000.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3Cl)ncnc2cc1OCCNC(C)=O",1,854.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OC1CCCN(C(C)=O)C1",1,10000.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OC1CCN(C(C)=O)C1",1,10000.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC(C)NC(=O)CCN(CC)CC",1,249.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC(C)NC(=O)CN(C)C",1,433.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC(C)NC(=O)NCCC",1,784.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC(C)NC(C)=O",1,41.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC(CC)NC(=O)CN(C)C",1,984.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1=NCCO1",1,478.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C(=O)C(F)(F)F)CC1",1,250.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C(=O)CN(C)C)CC1",1,55.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C(=O)CS(C)(=O)=O)CC1",1,108.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C(=O)NC(C)(C)C)CC1",1,50.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C(=O)NCC)CC1",1,136.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C(=O)NCCC)CC1",1,45.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C(C)=O)CC1",1,131.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C(N)=O)CC1",1,136.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CNC(=O)O1",1,587.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCCCNC(C)=O",1,545.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCCNC",1,154.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCCNC(=O)CS(C)(=O)=O",1,330.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCCNC(=O)NCC",1,208.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCCNC(C)=O",1,157.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCCNCCC=O",1,698.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)/C=C/C",1,66.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)/C=C/CN(C)C",1,875.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)/C=N/OC",1,668.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)C(=C)C",1,854.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)C(=O)OCC",1,251.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)C(C)C",1,698.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)C(C)CN(C)C",1,372.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)C(C)N",1,165.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)C(C)N(C)C",1,954.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)C(CO)N(C)C",1,797.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)C(COC)N(C)C",1,1117.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)C(F)(F)F",1,500.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)C(F)F",1,523.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)C1CC1",1,513.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)C1CCCN1",1,658.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)C1CCCN1C",1,979.9999999999999,"IC50, IC50, IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)C1CCCN1C(C)=O",1,654.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)CC",1,471.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)CC(C)N(C)C",1,658.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)CCN",1,749.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)CCN(CC)CC",1,198.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)CCO",1,215.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)CN",1,235.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)CN(C)CC",1,654.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)CN1CCCC1",1,200.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)CN1CCCCC1",1,857.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)CN1CCOCC1",1,782.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)CNC",1,685.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)COC",1,161.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)CSC",1,635.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)N1CCN(C(C)=O)CC1",1,782.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)N1CCN(C)CC1",1,358.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)N1CCNCC1",1,698.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)N1CCOCC1",1,197.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)NC(C)C",1,895.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)NC(C)CC",1,324.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)NCC",1,250.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)NCCC",1,458.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)c1ccc[nH]1",1,997.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)c1cccs1",1,129.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=S)NC",1,457.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=S)NCC",1,354.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(C)=O",1,96.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(N)=O",1,250.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNCC(C)=O",1,250.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNc1nccs1",1,477.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCOC",1,259.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCOCCOC(=O)CC(=O)O",1,279.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCOCCOC(=O)CC(=O)OCC",1,985.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OC[C@@H](C)NC(C)=O",1,158.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OC[C@H](C)NC(C)=O",1,71.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3ccc(Cl)cc3Cl)ncnc2cc1OCCNC(C)=O",1,268.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3ccc(Cl)nc3)ncnc2cc1OCCNC(C)=O",1,823.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3ccc(F)c(F)c3F)ncnc2cc1OCC1CCN(C(C)=O)CC1",1,250.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3ccc(F)cc3F)ncnc2cc1OCCNC(=O)CN(C)C",1,687.0,"IC50, IC50"
"C=CC(=O)Nc1cc2c(Nc3ccc(OCc4cccnc4)c(Cl)c3)ncnc2cc1OCCNC(C)=O",1,853.0,"IC50, IC50"
"C=CC(=O)Nc1ccc(C(=O)Nc2ccc(C)c(Nc3nc(C)cc(-c4cccnc4)n3)c2)cc1",1,3000.0,"IC50, IC50"
"C=CC(=O)OCC(Br)CBr",1,,
"C=CC(=O)OCC(C)OCC(C)OCC(C)OC(=O)C=C",1,,
"C=CC(=O)OCC(CC)(COC(=O)C=C)COC(=O)C=C",1,,
"C=CC(=O)OCC(CC)CCCC",0,,
"C=CC(=O)OCC(CO)(COC(=O)C=C)COC(=O)C=C",1,,
"C=CC(=O)OCCCCCCOC(=O)C=C",1,,
"C=CC(C)(CCC=C(C)C)OC(C)=O",1,,
"C=CC(N)=O",0,,
"C=CC(O)=Nc1cc(NC(O)=Nc2ccc(Oc3ccnc(N=C(O)C4CC4)c3)c(F)c2)cc(C(F)(F)F)c1",1,11.6,"IC50"
