"SMILES","Binary Activity","STANDARD_VALUE","STANDARD_TYPE"
"CC(C)S(=O)(=O)Nc1cc(-c2ccc(F)cc2F)cc(-n2cnc3cc(-c4cnco4)ccc32)c1",1,34.0,"IC50"
"CC(C)S(=O)(=O)n1c(N)nc2ccc(-c3c(-c4ccc(F)cc4)nc4sccn34)cc21",1,1995.26,"Ki"
"CC(C)[C@H](C(=O)O[C@H](C#N)c1cccc(Oc2ccccc2)c1)c1ccc(Cl)cc1",0,,
"CC(C)c1cc(Nc2nc(NCc3cccnc3)ncc2Br)n[nH]1",1,63.1,"IC50"
"CC(C)c1ccc(C(=O)N=C(N)N)cc1S(C)(=O)=O",0,,
"CC(C)c1ccc2c(c1)CC[C@@H]1[C@]2(C)CCC[C@@]1(C)C/N=C/c1c(O)ccc2ccccc12",1,1200.0,"IC50"
"CC(C)c1ccc2cc(C(C)C)ccc2c1",0,,
"CC(C)c1cccc(C(C)C)c1",0,,
"CC(C)c1cccc(C(C)C)c1N1C(=O)c2ccc(O)cc2C1=O",0,,
"CC(C)c1cccc(C(C)C)c1NC(=O)[N-]S(=O)(=O)c1cc(C(C)(C)O)co1",0,,
"CC(C)c1nnc2ccc(-c3ocnc3-c3cc(F)ccc3F)cn12",0,,
"CC(C)n1cc(-c2ccc3c(c2)ncn3-c2cc(NS(=O)(=O)C3CC3)cc(-c3ccc(F)cc3F)c2)cn1",1,20.0,"IC50"
"CC(C)n1nc(-c2cc3cc(O)ccc3[nH]2)c2c(N)ncnc21",1,570.0,"Kd"
"CC(C)n1nnc2ccc(-c3c(-c4ccc(F)cc4F)nc4occn34)cc21",1,1995.26,"Ki"
"CC(CCC(=O)O)(c1ccc(O)c(N)c1)c1ccc(O)c(N)c1",1,1000.0,"Ki"
"CC(N)=O",0,,
"CC(Nc1cncc(-n2cnc3ccc(C#N)cc32)n1)c1ccccc1F",1,125.89,"Ki"
"CC(O)=Nc1cc(-c2c(F)cccc2F)cc(-n2cnc3cc(-n4cccn4)ccc32)c1",1,7.3,"IC50"
"CC(O)=Nc1cc(-c2ccc(F)cc2)cc(-n2cnc3cc(-c4ccc(F)nc4)ccc32)c1",1,59.0,"IC50"
"CC(O)=Nc1cc(-c2ccc(F)cc2)cc(-n2cnc3cc(-c4cnn(CCC(C)(C)O)c4)ccc32)c1",1,3.4,"IC50"
"CC(O)=Nc1cc(-c2ccc(F)cc2)cc(-n2cnc3cc(-n4cccn4)ccc32)c1",1,10.0,"IC50"
"CC(O)=Nc1cc(-c2ccc(F)cc2F)cc(-n2cnc3cc(-c4ccc(F)nc4)cnc32)c1",1,14.9,"IC50"
"CC(O)=Nc1cc(-c2ccc(F)cc2F)cc(-n2cnc3cc(-c4cnn(C)c4)cnc32)c1",1,1.3,"IC50"
"CC(O)=Nc1cc(-c2ccc(F)cc2F)cc(-n2cnc3cc(C4=NCCN4)ccc32)c1",1,94.0,"IC50"
"CC(O)=Nc1cc(-n2cncn2)cc(-n2cnc3cc(-c4cnn(C)c4)ccc32)c1",1,62.0,"IC50"
"CC(O)CC(C)(C)O",0,,
"CC(O)CCO",0,,
"CC(O)CN(CCN(CC(C)O)CC(C)O)CC(C)O",0,,
"CC(O)CO",0,,
"CC(O)Cn1cc(-c2cnc(N)c3c(-c4ccc(NC(=O)Nc5cccc(F)c5)cc4)csc23)cn1",1,31.62,"Ki"
"CC(Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl",1,3246.48,"Ki, Ki"
"CC(Oc1ccc(Cl)cc1Cl)C(=O)O",0,,
"CC(Oc1ccc2[nH]nc(-c3cc4ccccc4[nH]3)c2c1)c1c(Cl)cncc1Cl",1,2.4,"IC50"
"CC(Oc1ccc2[nH]nc(-c3nc4cc(C5CCN(C)CC5)ccc4[nH]3)c2c1)c1c(Cl)cncc1Cl",1,1.0,"IC50"
"CC(Oc1ccc2[nH]nc(-c3nc4cc(CCO)ccc4[nH]3)c2c1)c1c(Cl)cncc1Cl",1,1.5,"IC50"
"CC(Oc1ccc2[nH]nc(-c3nc4cc(F)ccc4[nH]3)c2c1)c1c(Cl)cncc1Cl",1,2.1,"IC50"
"CC(Oc1ccc2[nH]nc(-c3nc4cc(N(C)C(=O)CN(C)C)ccc4[nH]3)c2c1)c1c(Cl)cncc1Cl",1,0.4,"IC50"
"CC(Oc1ccc2[nH]nc(-c3nc4cc(N5CCC(N6CCCCC6)CC5)ccc4[nH]3)c2c1)c1c(Cl)cncc1Cl",1,0.8,"IC50"
"CC(Oc1ccc2[nH]nc(-c3nc4cc(N5CCCCC5)ccc4[nH]3)c2c1)c1c(Cl)ccnc1Cl",1,22.4,"IC50"
"CC(Oc1ccc2[nH]nc(-c3nc4cc(N5CCCN(C)CC5)ccc4[nH]3)c2c1)c1c(Cl)cncc1Cl",1,7.6,"IC50"
"CC(Oc1ccc2[nH]nc(-c3nc4cc(N5CCN(C)CC5)ccc4[nH]3)c2c1)c1c(Cl)cncc1Cl",1,1.0,"IC50"
"CC(Oc1ccc2[nH]nc(-c3nc4cc(N5CCOCC5)ccc4[nH]3)c2c1)c1c(Cl)cncc1Cl",1,0.2,"IC50"
